,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
71814,CA,46700,"Vallejo-Fairfield, CA",29-0000,Healthcare Practitioners and Technical Occupations,major,9090,5.1,74.532,1.27,48.04,99920,3.4,18.71,27.26,45.72,62.89,78.67,38910,56710,95100,130800,163640,2013
71852,CA,46700,"Vallejo-Fairfield, CA",31-0000,Healthcare Support Occupations,major,3860,8.4,31.609,1.07,17.02,35390,5,9.29,11.3,15.61,22.92,27.25,19330,23510,32470,47670,56680,2013
71866,CA,46700,"Vallejo-Fairfield, CA",33-0000,Protective Service Occupations,major,2960,5.3,24.229,0.99,31.45,65420,10.2,11.4,23.39,35.2,37.24,46.3,23710,48640,73220,77450,96300,2013
71874,CA,46700,"Vallejo-Fairfield, CA",35-0000,Food Preparation and Serving Related Occupations,major,11700,3,95.88,1.07,10.83,22530,2.8,8.38,8.74,9.37,11.47,15.68,17430,18180,19480,23850,32620,2013
71889,CA,46700,"Vallejo-Fairfield, CA",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,3040,6.5,24.915,0.77,14.12,29370,4.1,8.67,9.53,12.22,17.55,22.75,18040,19820,25430,36500,47310,2013
71897,CA,46700,"Vallejo-Fairfield, CA",39-0000,Personal Care and Service Occupations,major,4860,11,39.799,1.32,12.17,25310,5.5,8.52,9.13,10.61,12.97,17.84,17710,18990,22080,26980,37100,2013
71907,CA,46700,"Vallejo-Fairfield, CA",41-0000,Sales and Related Occupations,major,14280,5.9,117.035,1.1,16.55,34430,3,8.66,9.33,12.04,19,29.49,18010,19410,25040,39530,61340,2013
71923,CA,46700,"Vallejo-Fairfield, CA",43-0000,Office and Administrative Support Occupations,major,20530,7.6,168.206,1.04,18.67,38830,1.5,10.1,13.66,18.02,22.76,27.77,21000,28410,37490,47340,57770,2013
71963,CA,46700,"Vallejo-Fairfield, CA",45-0000,"Farming, Fishing, and Forestry Occupations",major,360,17.1,2.983,0.91,11.71,24360,3.3,8.41,8.85,9.85,11.64,17.9,17490,18420,20490,24220,37240,2013
71965,CA,46700,"Vallejo-Fairfield, CA",47-0000,Construction and Extraction Occupations,major,6380,7.2,52.269,1.36,26.87,55900,2.6,13.81,17.93,26.23,34.15,42.1,28730,37290,54550,71040,87560,2013
71987,CA,46700,"Vallejo-Fairfield, CA",49-0000,"Installation, Maintenance, and Repair Occupations",major,4870,6.1,39.894,1.03,25.41,52860,2.8,13.15,17.42,24.01,32.61,38.91,27360,36240,49930,67830,80940,2013
72008,CA,46700,"Vallejo-Fairfield, CA",51-0000,Production Occupations,major,5840,10,47.892,0.72,20.24,42100,5,9.33,11.59,17.33,28.42,35.11,19410,24100,36060,59120,73030,2013
72038,CA,46700,"Vallejo-Fairfield, CA",53-0000,Transportation and Material Moving Occupations,major,8120,6.8,66.548,0.98,16.65,34620,3,8.86,10.25,15.07,21.23,27.7,18430,21310,31350,44160,57620,2013
72057,CA,47300,"Visalia-Porterville, CA",11-0000,Management Occupations,major,4540,3.5,34.116,0.69,45.1,93810,1.7,21.98,28.94,38.78,53.27,73.38,45710,60190,80650,110790,152640,2013
72078,CA,47300,"Visalia-Porterville, CA",13-0000,Business and Financial Operations Occupations,major,2860,6.1,21.52,0.43,30.21,62830,4.4,15.41,20.77,27.55,35.25,44.61,32050,43200,57310,73320,92790,2013
72103,CA,47300,"Visalia-Porterville, CA",15-0000,Computer and Mathematical Occupations,major,750,11.7,5.66,0.2,30.7,63860,2.9,15.59,21.48,28.2,38.32,47.38,32420,44680,58650,79700,98550,2013
72111,CA,47300,"Visalia-Porterville, CA",17-0000,Architecture and Engineering Occupations,major,610,13.9,4.615,0.26,35.63,74100,3.9,20.12,24.75,33.13,43.58,54.88,41850,51470,68920,90650,114160,2013
72121,CA,47300,"Visalia-Porterville, CA",19-0000,"Life, Physical, and Social Science Occupations",major,1190,14.6,8.954,1.05,29.84,62060,10.2,13.46,16.78,26.61,42.23,52.44,27990,34910,55350,87840,109070,2013
72131,CA,47300,"Visalia-Porterville, CA",21-0000,Community and Social Service Occupations,major,3340,8.5,25.079,1.75,21.91,45570,3.5,12.02,15.82,20.79,26.94,34,25000,32910,43240,56030,70720,2013
72147,CA,47300,"Visalia-Porterville, CA",23-0000,Legal Occupations,major,470,8.3,3.533,0.45,38.93,80960,7.2,17.06,21.96,34.87,50.46,58.13,35480,45670,72540,104960,120900,2013
72151,CA,47300,"Visalia-Porterville, CA",25-0000,"Education, Training, and Library Occupations",major,10930,5.7,82.105,1.3,23.67,49230,5.1,10.93,13.92,20.67,32.54,39.45,22730,28950,42990,67690,82050,2013
72169,CA,47300,"Visalia-Porterville, CA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,490,10.2,3.699,0.28,19.35,40240,5.3,9.11,12.13,16.27,22.51,33.57,18940,25230,33840,46820,69830,2013
72174,CA,47300,"Visalia-Porterville, CA",29-0000,Healthcare Practitioners and Technical Occupations,major,6350,15.1,47.674,0.82,38.69,80480,3.9,15.64,22.5,33.28,45.29,68.33,32530,46800,69230,94210,142120,2013
72205,CA,47300,"Visalia-Porterville, CA",31-0000,Healthcare Support Occupations,major,3230,6.5,24.279,0.82,13.71,28520,3.8,8.96,10.16,12.59,16.14,20.66,18630,21120,26200,33570,42970,2013
72216,CA,47300,"Visalia-Porterville, CA",33-0000,Protective Service Occupations,major,3420,21.6,25.721,1.05,21.83,45410,11.2,8.62,10.61,20.25,29.21,39.43,17920,22070,42120,60760,82010,2013
72226,CA,47300,"Visalia-Porterville, CA",35-0000,Food Preparation and Serving Related Occupations,major,9440,3,70.922,0.79,10.24,21300,1.6,8.35,8.65,9.15,10.84,14.17,17370,17990,19020,22540,29470,2013
72242,CA,47300,"Visalia-Porterville, CA",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,3590,7.3,27.006,0.83,13.58,28250,2.4,8.76,9.83,12.55,16.51,20.21,18220,20440,26100,34340,42040,2013
72250,CA,47300,"Visalia-Porterville, CA",39-0000,Personal Care and Service Occupations,major,3080,17.7,23.129,0.77,11.55,24010,2.9,8.49,9,10.56,13.16,15.75,17660,18720,21970,27380,32770,2013
72258,CA,47300,"Visalia-Porterville, CA",41-0000,Sales and Related Occupations,major,12920,5.9,97.079,0.91,15,31210,3,8.53,9.03,10.96,16.63,26.42,17740,18790,22800,34590,54950,2013
72274,CA,47300,"Visalia-Porterville, CA",43-0000,Office and Administrative Support Occupations,major,18240,4.1,137.058,0.85,15.58,32400,1.8,9.16,11.07,14.41,18.63,23.6,19040,23020,29980,38760,49080,2013
72315,CA,47300,"Visalia-Porterville, CA",45-0000,"Farming, Fishing, and Forestry Occupations",major,21010,4.3,157.855,48.09,9.69,20150,2.1,8.28,8.52,8.93,9.36,13.28,17220,17730,18580,19470,27620,2013
72323,CA,47300,"Visalia-Porterville, CA",47-0000,Construction and Extraction Occupations,major,3200,9.1,24.066,0.63,21.02,43720,4.6,11,14.2,18.4,26.1,35.02,22880,29540,38270,54290,72850,2013
72341,CA,47300,"Visalia-Porterville, CA",49-0000,"Installation, Maintenance, and Repair Occupations",major,4670,5.3,35.108,0.91,19.91,41410,3.9,9.57,13.29,18.26,24.05,32.07,19900,27640,37970,50030,66700,2013
72364,CA,47300,"Visalia-Porterville, CA",51-0000,Production Occupations,major,7350,9.9,55.197,0.83,15.35,31920,2.7,8.91,10.35,13.82,18.59,23.62,18530,21520,28750,38670,49130,2013
72397,CA,47300,"Visalia-Porterville, CA",53-0000,Transportation and Material Moving Occupations,major,11400,7.1,85.628,1.26,13.91,28930,2.7,8.64,9.29,11.64,17.09,22.7,17970,19320,24200,35550,47210,2013
72415,CA,49700,"Yuba City, CA",11-0000,Management Occupations,major,1460,5.7,39.292,0.8,47.51,98820,2.6,21.27,31.25,43.44,58.62,73.71,44250,64990,90360,121920,153310,2013
72428,CA,49700,"Yuba City, CA",13-0000,Business and Financial Operations Occupations,major,1050,7,28.163,0.56,30.86,64190,3.3,17.15,21.91,28.56,36.07,46.54,35660,45580,59410,75030,96800,2013
72435,CA,49700,"Yuba City, CA",15-0000,Computer and Mathematical Occupations,major,310,9.1,8.359,0.3,34.81,72400,3.2,19.33,26.32,33.61,41.71,52.61,40210,54740,69900,86760,109430,2013
72440,CA,49700,"Yuba City, CA",17-0000,Architecture and Engineering Occupations,major,490,5.9,13.169,0.73,42.9,89230,3.2,27.8,35.56,43.25,48.88,53,57830,73960,89960,101670,110250,2013
72443,CA,49700,"Yuba City, CA",19-0000,"Life, Physical, and Social Science Occupations",major,340,4.7,9.141,1.07,27.96,58150,4.7,14.41,18.56,28.63,35.2,41.31,29970,38610,59550,73210,85930,2013
72446,CA,49700,"Yuba City, CA",21-0000,Community and Social Service Occupations,major,680,20.2,18.382,1.28,24.3,50550,5.8,13.66,17.07,22.53,30.71,38.68,28420,35500,46870,63890,80450,2013
72451,CA,49700,"Yuba City, CA",23-0000,Legal Occupations,major,**,**,**,**,48.34,100550,2.6,23.97,32.45,43.16,61.74,86.91,49860,67500,89760,128420,180780,2013
72455,CA,49700,"Yuba City, CA",25-0000,"Education, Training, and Library Occupations",major,4050,7.5,108.871,1.72,26.01,54100,4.4,12.08,17.34,24.53,33.48,40.66,25120,36080,51030,69640,84580,2013
72470,CA,49700,"Yuba City, CA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,170,17.6,4.463,0.34,22.9,47630,5.1,11.67,16.45,22.17,29.26,34.49,24270,34210,46110,60850,71740,2013
72473,CA,49700,"Yuba City, CA",29-0000,Healthcare Practitioners and Technical Occupations,major,2100,27,56.502,0.97,34.36,71470,5.7,15.16,18.44,30.39,42.85,61.57,31530,38350,63200,89140,128060,2013
72486,CA,49700,"Yuba City, CA",31-0000,Healthcare Support Occupations,major,1060,17.1,28.532,0.96,15.05,31310,4.4,9.69,11.4,13.97,17.45,22.46,20150,23700,29060,36310,46720,2013
72491,CA,49700,"Yuba City, CA",33-0000,Protective Service Occupations,major,980,21.5,26.246,1.07,22.11,45990,9.6,9.25,12.35,17.36,28.33,44.57,19250,25690,36120,58930,92720,2013
72497,CA,49700,"Yuba City, CA",35-0000,Food Preparation and Serving Related Occupations,major,4200,10.4,112.812,1.26,10.21,21250,1.5,8.36,8.68,9.21,10.99,13.88,17380,18050,19150,22870,28880,2013
72512,CA,49700,"Yuba City, CA",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,1230,8.3,33.191,1.03,14.29,29730,3.3,8.78,9.98,13.3,17.42,21.7,18270,20750,27660,36220,45130,2013
72519,CA,49700,"Yuba City, CA",39-0000,Personal Care and Service Occupations,major,1110,21.6,29.766,0.99,12.74,26500,6,8.83,9.75,11.16,13.71,18.25,18360,20290,23210,28530,37960,2013
72528,CA,49700,"Yuba City, CA",41-0000,Sales and Related Occupations,major,4550,7.3,122.386,1.15,15.79,32840,4,8.76,9.62,12.61,18.33,26.95,18220,20000,26220,38120,56050,2013
72542,CA,49700,"Yuba City, CA",43-0000,Office and Administrative Support Occupations,major,5430,4.7,145.987,0.9,16.44,34200,2.3,9.49,11.56,15.26,20.2,25.88,19740,24040,31750,42010,53840,2013
72570,CA,49700,"Yuba City, CA",45-0000,"Farming, Fishing, and Forestry Occupations",major,1460,19.6,39.171,11.93,10.93,22740,3.9,8.31,8.62,9.14,11.71,16.91,17280,17920,19000,24370,35180,2013
72574,CA,49700,"Yuba City, CA",47-0000,Construction and Extraction Occupations,major,1110,8.7,29.72,0.77,26.19,54470,3.2,14.22,18.77,23.93,32.77,42.39,29590,39040,49770,68150,88180,2013
72584,CA,49700,"Yuba City, CA",49-0000,"Installation, Maintenance, and Repair Occupations",major,1620,7.2,43.593,1.12,22.43,46640,3.5,12.43,16.08,21.2,27.52,34.08,25850,33440,44090,57240,70880,2013
72598,CA,49700,"Yuba City, CA",51-0000,Production Occupations,major,1480,8.3,39.797,0.6,16.53,34370,3.7,8.93,10.2,13.86,20.67,28.08,18570,21220,28830,42990,58400,2013
72613,CA,49700,"Yuba City, CA",53-0000,Transportation and Material Moving Occupations,major,2060,8.6,55.469,0.82,16.88,35120,4.2,8.9,10.63,14.83,20.84,27.96,18510,22100,30840,43360,58150,2013
72627,CO,14500,"Boulder, CO",11-0000,Management Occupations,major,8200,3.3,50.283,1.02,60.51,125850,2.2,26.79,36.92,54.74,76.1,#,55720,76790,113870,158290,#,2013
72652,CO,14500,"Boulder, CO",13-0000,Business and Financial Operations Occupations,major,12140,3.1,74.472,1.48,35.11,73030,2.1,17.57,22.73,31.06,42.67,58.89,36550,47280,64610,88750,122490,2013
72676,CO,14500,"Boulder, CO",15-0000,Computer and Mathematical Occupations,major,10990,5.2,67.393,2.42,44.62,92810,2,22.56,30.38,42.03,54.84,69.81,46910,63200,87410,114060,145210,2013
72691,CO,14500,"Boulder, CO",17-0000,Architecture and Engineering Occupations,major,6300,5.4,38.628,2.15,44.13,91790,3.6,22.34,29.72,41.29,56.98,72.15,46460,61810,85880,118520,150070,2013
72718,CO,14500,"Boulder, CO",19-0000,"Life, Physical, and Social Science Occupations",major,5430,9.1,33.319,3.89,39.51,82180,4.7,19.03,25.31,35.9,50.86,66.03,39590,52640,74680,105790,137350,2013
72741,CO,14500,"Boulder, CO",21-0000,Community and Social Service Occupations,major,2230,4.8,13.684,0.95,21.67,45070,3,12.88,16.08,20.73,26.33,32.73,26780,33460,43130,54770,68070,2013
72754,CO,14500,"Boulder, CO",23-0000,Legal Occupations,major,1300,4.8,7.994,1.02,48.08,100000,15.4,19.11,22.5,31.81,58.31,#,39740,46800,66160,121290,#,2013
72758,CO,14500,"Boulder, CO",25-0000,"Education, Training, and Library Occupations",major,11640,6.8,71.423,1.13,27.43,57050,4.9,13.5,17.64,24.42,33.27,43.67,28080,36680,50800,69190,90840,2013
72778,CO,14500,"Boulder, CO",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,3590,4.9,22.012,1.66,24.58,51120,4.5,10.14,13.92,21.1,29.32,42.83,21080,28940,43880,60990,89090,2013
72800,CO,14500,"Boulder, CO",29-0000,Healthcare Practitioners and Technical Occupations,major,8210,9.7,50.376,0.86,36.56,76040,3.3,16.02,23.44,32.27,42.23,57.77,33320,48760,67130,87840,120170,2013
72834,CO,14500,"Boulder, CO",31-0000,Healthcare Support Occupations,major,3060,7.4,18.783,0.63,15.56,32360,1.6,10.94,12.53,14.48,17.7,21.56,22750,26070,30130,36820,44840,2013
72846,CO,14500,"Boulder, CO",33-0000,Protective Service Occupations,major,2090,2.4,12.842,0.52,23.27,48390,4.4,9.2,11.89,23.71,31.98,38.55,19130,24740,49320,66530,80190,2013
72857,CO,14500,"Boulder, CO",35-0000,Food Preparation and Serving Related Occupations,major,16420,1.5,100.747,1.12,11.45,23820,2,8.12,8.64,9.63,12.41,17.66,16900,17970,20030,25810,36730,2013
72873,CO,14500,"Boulder, CO",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,3980,5.1,24.446,0.76,13.48,28040,2.4,9.2,10.25,11.86,15.64,19.42,19130,21320,24670,32520,40400,2013
72879,CO,14500,"Boulder, CO",39-0000,Personal Care and Service Occupations,major,4900,6.1,30.043,1,14.29,29730,3.2,8.46,9.53,11.91,16.74,24.88,17590,19820,24770,34810,51740,2013
72892,CO,14500,"Boulder, CO",41-0000,Sales and Related Occupations,major,17560,2.4,107.753,1.02,22.42,46620,2.9,8.66,10.27,15.25,27.08,47.35,18010,21370,31720,56320,98480,2013
72911,CO,14500,"Boulder, CO",43-0000,Office and Administrative Support Occupations,major,23160,2.6,142.096,0.88,17.97,37380,0.9,9.89,12.99,16.93,21.93,27.28,20560,27030,35220,45620,56730,2013
72955,CO,14500,"Boulder, CO",45-0000,"Farming, Fishing, and Forestry Occupations",major,**,**,**,**,12.39,25770,8.9,8.24,8.93,11.77,14.09,17.43,17140,18570,24470,29310,36260,2013
72958,CO,14500,"Boulder, CO",47-0000,Construction and Extraction Occupations,major,3470,7.6,21.262,0.55,20.26,42150,1.9,12.42,15.21,18.85,24.43,30.03,25840,31640,39220,50820,62450,2013
72975,CO,14500,"Boulder, CO",49-0000,"Installation, Maintenance, and Repair Occupations",major,4200,5.5,25.765,0.66,22.32,46420,2.3,10.63,15.38,21.18,28.36,34.97,22110,31980,44060,59000,72730,2013
72995,CO,14500,"Boulder, CO",51-0000,Production Occupations,major,8690,6.2,53.327,0.81,17.93,37300,1.8,9.64,12.2,16.07,21.66,28.6,20040,25370,33420,45060,59480,2013
73034,CO,14500,"Boulder, CO",53-0000,Transportation and Material Moving Occupations,major,5190,5.9,31.861,0.47,19.08,39680,12,8.99,10.82,14.48,20.63,31.57,18700,22510,30110,42920,65660,2013
73050,CO,17820,"Colorado Springs, CO",11-0000,Management Occupations,major,9970,2.8,40.563,0.82,50.76,105590,1.5,23.97,32.43,44.65,62.97,85.48,49870,67450,92870,130980,177810,2013
73075,CO,17820,"Colorado Springs, CO",13-0000,Business and Financial Operations Occupations,major,16360,3.7,66.517,1.32,32.97,68570,2,16.22,21.74,30.57,40.66,51.23,33730,45220,63590,84570,106550,2013
73101,CO,17820,"Colorado Springs, CO",15-0000,Computer and Mathematical Occupations,major,12660,4.6,51.487,1.85,40.16,83540,1.6,19.85,28.81,39.49,51.14,62.51,41280,59930,82140,106360,130010,2013
73116,CO,17820,"Colorado Springs, CO",17-0000,Architecture and Engineering Occupations,major,6030,5.8,24.53,1.37,37.68,78370,2.4,19.38,25.89,35.33,47.77,59.07,40320,53850,73490,99350,122860,2013
73144,CO,17820,"Colorado Springs, CO",19-0000,"Life, Physical, and Social Science Occupations",major,1470,7.6,5.967,0.7,33.21,69080,3.8,15.43,23.34,31.61,43.28,51.87,32100,48550,65740,90010,107880,2013
73153,CO,17820,"Colorado Springs, CO",21-0000,Community and Social Service Occupations,major,4300,6.6,17.503,1.22,21.08,43840,2.9,12.15,14.89,19.36,25.46,33.19,25270,30960,40260,52950,69030,2013
73170,CO,17820,"Colorado Springs, CO",23-0000,Legal Occupations,major,1260,8.3,5.133,0.65,41.91,87170,7.8,18.08,25.13,32.23,52.85,72.11,37610,52270,67030,109930,149990,2013
73175,CO,17820,"Colorado Springs, CO",25-0000,"Education, Training, and Library Occupations",major,16980,1.7,69.051,1.09,20.82,43300,2,10.96,14.17,19.02,25.21,31.31,22800,29480,39570,52440,65120,2013
73212,CO,17820,"Colorado Springs, CO",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,4110,6.1,16.721,1.26,22.68,47170,3.6,9.96,13.93,20.21,28.8,39.13,20710,28980,42030,59890,81390,2013
73240,CO,17820,"Colorado Springs, CO",29-0000,Healthcare Practitioners and Technical Occupations,major,12970,2.8,52.74,0.9,35.4,73620,3,15.44,21.77,30.7,39.94,58.63,32120,45270,63860,83070,121940,2013
73275,CO,17820,"Colorado Springs, CO",31-0000,Healthcare Support Occupations,major,6590,5,26.781,0.9,14.38,29900,1.8,10.03,11.5,13.51,16.3,20.1,20860,23920,28100,33910,41800,2013
73289,CO,17820,"Colorado Springs, CO",33-0000,Protective Service Occupations,major,5870,6.5,23.85,0.97,20.01,41620,7,9.05,11.59,18.04,26.68,34.1,18820,24100,37520,55500,70930,2013
73303,CO,17820,"Colorado Springs, CO",35-0000,Food Preparation and Serving Related Occupations,major,25410,2.5,103.333,1.15,10.22,21250,1.3,8.02,8.39,8.99,10.59,14.48,16690,17440,18700,22020,30120,2013
73320,CO,17820,"Colorado Springs, CO",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,7030,4,28.594,0.88,12.37,25730,3.9,8.25,8.96,10.71,13.93,19.39,17170,18640,22270,28980,40320,2013
73327,CO,17820,"Colorado Springs, CO",39-0000,Personal Care and Service Occupations,major,6550,6.9,26.634,0.89,12.15,25270,2.4,8.17,8.77,10.21,13.78,19.5,17000,18230,21240,28670,40550,2013
73347,CO,17820,"Colorado Springs, CO",41-0000,Sales and Related Occupations,major,27820,2.8,113.117,1.07,17.34,36070,2.5,8.36,9.22,12.6,20,31.45,17380,19190,26200,41590,65410,2013
73367,CO,17820,"Colorado Springs, CO",43-0000,Office and Administrative Support Occupations,major,41980,2.6,170.731,1.06,16.05,33380,1.4,9.28,11.64,15,18.99,24.47,19290,24220,31190,39500,50890,2013
73416,CO,17820,"Colorado Springs, CO",45-0000,"Farming, Fishing, and Forestry Occupations",major,230,29.4,0.941,0.29,13.51,28100,8.6,8.4,9.4,11.55,14.37,22.2,17470,19550,24030,29880,46180,2013
73419,CO,17820,"Colorado Springs, CO",47-0000,Construction and Extraction Occupations,major,9990,4.2,40.617,1.06,20.31,42250,2.3,10.7,14.35,18.29,24.98,32.02,22260,29840,38040,51960,66590,2013
73447,CO,17820,"Colorado Springs, CO",49-0000,"Installation, Maintenance, and Repair Occupations",major,9060,3.9,36.841,0.95,21.06,43810,1.8,10.66,14.08,20.05,26.48,33.42,22170,29280,41700,55070,69500,2013
73476,CO,17820,"Colorado Springs, CO",51-0000,Production Occupations,major,8290,6.4,33.72,0.51,16.63,34600,2.6,9.12,10.76,14.22,19.45,28.17,18970,22390,29580,40450,58590,2013
73521,CO,17820,"Colorado Springs, CO",53-0000,Transportation and Material Moving Occupations,major,10970,5.5,44.628,0.66,14.62,30420,2.7,8.48,9.68,12.74,17.16,23.19,17630,20140,26500,35700,48230,2013
73541,CO,19740,"Denver-Aurora-Broomfield, CO",11-0000,Management Occupations,major,60760,1.7,47.433,0.96,59.62,124010,0.8,27.2,37.88,53.41,72.37,#,56580,78790,111090,150540,#,2013
73574,CO,19740,"Denver-Aurora-Broomfield, CO",13-0000,Business and Financial Operations Occupations,major,104720,1.7,81.749,1.63,35.68,74210,0.9,18.38,24.32,32.58,43.16,55.77,38230,50590,67770,89770,116000,2013
73606,CO,19740,"Denver-Aurora-Broomfield, CO",15-0000,Computer and Mathematical Occupations,major,58310,2.8,45.518,1.63,41.26,85820,1.4,22.22,30.15,39.63,51.22,62.49,46220,62720,82430,106540,129970,2013
73623,CO,19740,"Denver-Aurora-Broomfield, CO",17-0000,Architecture and Engineering Occupations,major,32270,2.4,25.195,1.4,41.84,87030,1.3,22.84,29.63,38.77,50.86,64.7,47510,61630,80650,105790,134570,2013
73656,CO,19740,"Denver-Aurora-Broomfield, CO",19-0000,"Life, Physical, and Social Science Occupations",major,13980,3.4,10.915,1.27,34.74,72260,3.8,16.07,21.29,30.61,44.5,58.73,33420,44280,63660,92560,122150,2013
73687,CO,19740,"Denver-Aurora-Broomfield, CO",21-0000,Community and Social Service Occupations,major,14890,2.7,11.627,0.81,22.27,46310,2.3,12.33,15.46,20.86,27.34,35.03,25640,32150,43390,56880,72870,2013
73706,CO,19740,"Denver-Aurora-Broomfield, CO",23-0000,Legal Occupations,major,15350,3.3,11.987,1.53,52.65,109510,5.2,19.9,26.35,39.86,68.1,#,41400,54800,82910,141640,#,2013
73716,CO,19740,"Denver-Aurora-Broomfield, CO",25-0000,"Education, Training, and Library Occupations",major,68100,1.4,53.165,0.84,25.96,54000,4.6,12.02,15.91,22.41,31.76,41.48,25010,33100,46600,66060,86280,2013
73772,CO,19740,"Denver-Aurora-Broomfield, CO",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,19200,3.9,14.987,1.13,25.45,52930,2.1,9.78,14.67,22.11,31.99,43.38,20340,30510,45990,66530,90230,2013
73807,CO,19740,"Denver-Aurora-Broomfield, CO",29-0000,Healthcare Practitioners and Technical Occupations,major,65560,2.8,51.179,0.87,37.42,77830,1.7,17.32,24.4,32.88,42.8,57.51,36030,50750,68380,89020,119630,2013
73862,CO,19740,"Denver-Aurora-Broomfield, CO",31-0000,Healthcare Support Occupations,major,28910,3.4,22.571,0.76,15.56,32360,1.4,10.13,12.28,14.83,17.87,22.16,21060,25550,30840,37170,46090,2013
73878,CO,19740,"Denver-Aurora-Broomfield, CO",33-0000,Protective Service Occupations,major,28660,4.2,22.371,0.91,21.6,44930,5.9,9.16,11.84,17.78,30.64,39.44,19050,24620,36980,63740,82040,2013
73897,CO,19740,"Denver-Aurora-Broomfield, CO",35-0000,Food Preparation and Serving Related Occupations,major,111830,1.8,87.305,0.97,10.9,22680,1.5,8.07,8.49,9.21,11.47,16,16780,17670,19150,23850,33280,2013
73915,CO,19740,"Denver-Aurora-Broomfield, CO",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,39690,2.8,30.987,0.96,12.47,25930,1.8,8.3,9.07,11.1,14.27,18.38,17250,18860,23080,29690,38220,2013
73924,CO,19740,"Denver-Aurora-Broomfield, CO",39-0000,Personal Care and Service Occupations,major,39800,4.4,31.07,1.03,12.53,26070,1.8,8.23,8.9,10.4,13.48,20.75,17110,18510,21620,28040,43160,2013
73952,CO,19740,"Denver-Aurora-Broomfield, CO",41-0000,Sales and Related Occupations,major,147490,1.5,115.142,1.09,21.55,44830,1.7,8.5,9.73,14.23,25.01,43.87,17690,20230,29600,52030,91260,2013
73973,CO,19740,"Denver-Aurora-Broomfield, CO",43-0000,Office and Administrative Support Occupations,major,207100,1.4,161.672,1,18.24,37940,0.5,10.35,13.2,17.1,22.27,27.5,21530,27450,35560,46330,57200,2013
74028,CO,19740,"Denver-Aurora-Broomfield, CO",45-0000,"Farming, Fishing, and Forestry Occupations",major,1320,14.4,1.028,0.31,13.55,28180,2.5,8.66,10.13,12.6,15.31,19.78,18000,21080,26200,31850,41150,2013
74032,CO,19740,"Denver-Aurora-Broomfield, CO",47-0000,Construction and Extraction Occupations,major,53880,2.7,42.065,1.1,21.33,44370,1.3,12.39,15.41,19.53,26.05,33.07,25770,32050,40630,54180,68780,2013
74072,CO,19740,"Denver-Aurora-Broomfield, CO",49-0000,"Installation, Maintenance, and Repair Occupations",major,46300,2.7,36.142,0.93,22.84,47500,1.2,11.75,15.8,21.73,28.99,35.53,24430,32870,45190,60300,73900,2013
74115,CO,19740,"Denver-Aurora-Broomfield, CO",51-0000,Production Occupations,major,47310,3.1,36.937,0.56,17.72,36860,1.3,9.24,11.67,16.02,21.83,29.08,19220,24270,33330,45410,60480,2013
74192,CO,19740,"Denver-Aurora-Broomfield, CO",53-0000,Transportation and Material Moving Occupations,major,75520,3.8,58.954,0.87,17.82,37060,3.9,8.83,10.83,15.4,21.27,28.57,18370,22520,32040,44230,59420,2013
74225,CO,22660,"Fort Collins-Loveland, CO",11-0000,Management Occupations,major,5460,3.3,39.89,0.81,50.92,105920,2,23.76,31.35,45.34,62.59,86.72,49430,65200,94300,130200,180370,2013
74244,CO,22660,"Fort Collins-Loveland, CO",13-0000,Business and Financial Operations Occupations,major,6760,3.2,49.448,0.98,31.44,65400,2,14.85,20.29,28.05,38.15,52.07,30890,42210,58340,79350,108310,2013
74267,CO,22660,"Fort Collins-Loveland, CO",15-0000,Computer and Mathematical Occupations,major,5220,4.6,38.12,1.37,*,*,*,*,*,*,*,*,*,*,*,*,*,2013
74279,CO,22660,"Fort Collins-Loveland, CO",17-0000,Architecture and Engineering Occupations,major,4540,3.6,33.191,1.85,41.06,85410,2.8,20.83,28.29,38.23,51.33,66.05,43320,58840,79530,106760,137390,2013
74303,CO,22660,"Fort Collins-Loveland, CO",19-0000,"Life, Physical, and Social Science Occupations",major,2640,2.9,19.299,2.25,30.82,64120,2.8,15.52,20.6,27.73,37.84,50.67,32290,42850,57690,78710,105390,2013
74324,CO,22660,"Fort Collins-Loveland, CO",21-0000,Community and Social Service Occupations,major,2290,6.6,16.703,1.16,20.23,42070,2.8,10.64,14.07,19.39,25.23,31.27,22120,29260,40320,52480,65030,2013
