,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
75545,CT,72850,"Danbury, CT",19-0000,"Life, Physical, and Social Science Occupations",major,330,13.9,4.897,0.58,33.07,68780,3.9,17.94,23.02,33.45,40.72,48.19,37310,47870,69570,84690,100230,2012
75548,CT,72850,"Danbury, CT",21-0000,Community and Social Service Occupations,major,890,17,13.399,0.93,25.82,53710,3.4,13.47,17.21,25.63,33.26,39.44,28020,35800,53300,69170,82030,2012
75557,CT,72850,"Danbury, CT",23-0000,Legal Occupations,major,310,11.4,4.727,0.6,58.36,121390,15.1,18.88,22.21,38.08,#,#,39270,46190,79210,#,#,2012
75560,CT,72850,"Danbury, CT",25-0000,"Education, Training, and Library Occupations",major,4680,2.8,70.39,1.1,24.67,51320,2.3,9.51,13.06,24.87,35.03,42.16,19780,27160,51730,72860,87690,2012
75576,CT,72850,"Danbury, CT",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,600,11.9,9.03,0.67,17.87,37160,7.4,8.63,9.02,14.47,23.26,33.58,17950,18760,30090,48380,69840,2012
75582,CT,72850,"Danbury, CT",29-0000,Healthcare Practitioners and Technical Occupations,major,4610,8.3,69.304,1.18,42.54,88490,4,18.47,27.35,36.52,45.66,75.94,38430,56890,75960,94970,157960,2012
75607,CT,72850,"Danbury, CT",31-0000,Healthcare Support Occupations,major,2080,7.8,31.327,1.04,16.23,33750,3.6,10.95,12.93,15.57,18.68,22.42,22780,26900,32380,38850,46620,2012
75614,CT,72850,"Danbury, CT",33-0000,Protective Service Occupations,major,1000,12.5,14.985,0.61,24.68,51330,5.6,9.03,13.79,28.87,33,35.7,18790,28690,60050,68640,74260,2012
75620,CT,72850,"Danbury, CT",35-0000,Food Preparation and Serving Related Occupations,major,5620,2.8,84.461,0.95,11.18,23260,2.2,8.58,8.87,9.41,12.3,16.39,17840,18460,19570,25580,34100,2012
75636,CT,72850,"Danbury, CT",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,2580,15,38.734,1.19,15.47,32170,3.2,9.03,10.56,14.94,19.88,22.66,18790,21970,31080,41350,47140,2012
75642,CT,72850,"Danbury, CT",39-0000,Personal Care and Service Occupations,major,1890,8.7,28.351,0.97,13.21,27480,3.8,8.69,9.22,11.13,14.18,22.07,18070,19170,23140,29490,45900,2012
75653,CT,72850,"Danbury, CT",41-0000,Sales and Related Occupations,major,8880,5.6,133.605,1.26,18.81,39130,4,8.9,9.68,12.12,21.59,37.57,18510,20140,25200,44910,78140,2012
75668,CT,72850,"Danbury, CT",43-0000,Office and Administrative Support Occupations,major,12480,4.1,187.712,1.15,18.52,38530,1.7,9.73,13.08,17.55,22.57,27.87,20230,27200,36490,46940,57980,2012
75701,CT,72850,"Danbury, CT",47-0000,Construction and Extraction Occupations,major,2080,5.6,31.208,0.82,24.57,51110,2.6,13.95,18.24,23.54,29.37,35.5,29010,37930,48970,61080,73850,2012
75715,CT,72850,"Danbury, CT",49-0000,"Installation, Maintenance, and Repair Occupations",major,2030,7.2,30.574,0.79,23.46,48800,2.8,11.23,15.73,22.89,29.36,36.75,23350,32720,47610,61070,76430,2012
75728,CT,72850,"Danbury, CT",51-0000,Production Occupations,major,4770,11,71.787,1.09,19.12,39770,1.6,11.03,13.4,17.3,22.84,29.18,22940,27880,35980,47500,60690,2012
75758,CT,72850,"Danbury, CT",53-0000,Transportation and Material Moving Occupations,major,2770,11.6,41.669,0.62,16.78,34910,4.2,9.3,11.32,14.83,19.8,27.86,19350,23550,30850,41190,57950,2012
75771,CT,73450,"Hartford-West Hartford-East Hartford, CT",11-0000,Management Occupations,major,40220,2.1,72.809,1.48,55.68,115810,1.1,26.31,37.18,50.61,67.05,#,54730,77330,105270,139450,#,2012
75803,CT,73450,"Hartford-West Hartford-East Hartford, CT",13-0000,Business and Financial Operations Occupations,major,35910,3.9,65.017,1.32,35.88,74620,1.2,20.17,26.15,33.87,42.76,52.93,41960,54390,70450,88940,110100,2012
75834,CT,73450,"Hartford-West Hartford-East Hartford, CT",15-0000,Computer and Mathematical Occupations,major,19590,3.7,35.464,1.29,39.52,82210,1.5,22.83,30.1,38.92,48.22,57.23,47500,62610,80960,100300,119050,2012
75851,CT,73450,"Hartford-West Hartford-East Hartford, CT",17-0000,Architecture and Engineering Occupations,major,12660,3.9,22.915,1.27,38.36,79780,2.4,24.28,30.13,37.9,45.56,54.81,50510,62660,78830,94770,114010,2012
75879,CT,73450,"Hartford-West Hartford-East Hartford, CT",19-0000,"Life, Physical, and Social Science Occupations",major,3980,9.3,7.203,0.85,34.15,71020,2,18.04,23.49,32.73,41.49,50.45,37520,48870,68070,86290,104940,2012
75902,CT,73450,"Hartford-West Hartford-East Hartford, CT",21-0000,Community and Social Service Occupations,major,12080,3.7,21.877,1.51,24.47,50900,5.7,12.85,16.26,23.14,31.92,39.11,26730,33810,48120,66390,81340,2012
75920,CT,73450,"Hartford-West Hartford-East Hartford, CT",23-0000,Legal Occupations,major,6380,4.1,11.549,1.47,51.68,107500,4.3,19.68,26.14,42.72,65.24,#,40940,54380,88850,135700,#,2012
75927,CT,73450,"Hartford-West Hartford-East Hartford, CT",25-0000,"Education, Training, and Library Occupations",major,41590,2.9,75.299,1.17,27.58,57370,2.2,11.53,15.85,25.43,36.35,44.18,23990,32970,52890,75600,91890,2012
75974,CT,73450,"Hartford-West Hartford-East Hartford, CT",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,8790,6.5,15.915,1.18,26.29,54670,4.8,9.49,13.87,23.29,35.37,49.18,19740,28850,48450,73580,102280,2012
76005,CT,73450,"Hartford-West Hartford-East Hartford, CT",29-0000,Healthcare Practitioners and Technical Occupations,major,35290,2.7,63.887,1.09,38.83,80760,2.7,18.78,25.8,33.82,43.4,62.42,39060,53670,70350,90270,129830,2012
76058,CT,73450,"Hartford-West Hartford-East Hartford, CT",31-0000,Healthcare Support Occupations,major,17650,4.1,31.958,1.06,16.08,33440,1.4,11.02,12.96,15.53,18.27,22.11,22930,26960,32310,38010,45980,2012
76076,CT,73450,"Hartford-West Hartford-East Hartford, CT",33-0000,Protective Service Occupations,major,10310,9.4,18.664,0.76,22.21,46200,6.3,9.58,11.59,20.31,31.39,38.97,19920,24110,42250,65290,81060,2012
76090,CT,73450,"Hartford-West Hartford-East Hartford, CT",35-0000,Food Preparation and Serving Related Occupations,major,39170,1.6,70.915,0.8,11.65,24230,1.7,8.6,8.93,9.75,13.08,17.66,17890,18570,20270,27210,36740,2012
76106,CT,73450,"Hartford-West Hartford-East Hartford, CT",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,18520,3.8,33.518,1.03,14.1,29340,1.9,8.84,9.61,12.58,16.92,22.15,18380,19990,26170,35200,46060,2012
76113,CT,73450,"Hartford-West Hartford-East Hartford, CT",39-0000,Personal Care and Service Occupations,major,16090,7.3,29.124,1,13.23,27530,2.6,8.72,9.25,11.19,15.29,20.9,18140,19230,23280,31810,43480,2012
76135,CT,73450,"Hartford-West Hartford-East Hartford, CT",41-0000,Sales and Related Occupations,major,51300,2.7,92.875,0.87,20.29,42210,2.6,8.89,9.55,13.42,24.34,40.58,18500,19860,27910,50630,84400,2012
76154,CT,73450,"Hartford-West Hartford-East Hartford, CT",43-0000,Office and Administrative Support Occupations,major,88600,1.6,160.403,0.98,19.54,40650,0.9,10.64,14.37,18.68,23.75,28.69,22140,29880,38850,49400,59670,2012
76208,CT,73450,"Hartford-West Hartford-East Hartford, CT",45-0000,"Farming, Fishing, and Forestry Occupations",major,240,31.3,0.435,0.13,14.35,29860,15.2,8.57,8.91,10.4,15.12,29.59,17820,18530,21630,31440,61550,2012
76210,CT,73450,"Hartford-West Hartford-East Hartford, CT",47-0000,Construction and Extraction Occupations,major,15560,3.1,28.164,0.74,25.56,53160,1.5,14.87,18.8,25.02,31.05,37.47,30920,39100,52030,64580,77930,2012
76238,CT,73450,"Hartford-West Hartford-East Hartford, CT",49-0000,"Installation, Maintenance, and Repair Occupations",major,16510,3.8,29.888,0.77,23.15,48150,1,13.49,16.93,22.37,28.25,34.67,28050,35220,46530,58760,72120,2012
76268,CT,73450,"Hartford-West Hartford-East Hartford, CT",51-0000,Production Occupations,major,34040,2.9,61.618,0.93,19.51,40570,1.5,10.64,13.71,18.14,23.88,29.71,22130,28510,37730,49670,61790,2012
76339,CT,73450,"Hartford-West Hartford-East Hartford, CT",53-0000,Transportation and Material Moving Occupations,major,27900,3.7,50.501,0.75,16.45,34220,1.7,9.25,10.94,14.9,20.07,26.43,19230,22750,31000,41740,54980,2012
76363,CT,75700,"New Haven, CT",11-0000,Management Occupations,major,15700,3,57.893,1.18,54.32,112990,1.3,25.3,34.85,47.46,66.71,#,52620,72480,98710,138760,#,2012
76391,CT,75700,"New Haven, CT",13-0000,Business and Financial Operations Occupations,major,9550,3.3,35.211,0.71,34.44,71640,1.5,19.26,25.14,32.74,41.71,52.04,40050,52290,68100,86760,108250,2012
76420,CT,75700,"New Haven, CT",15-0000,Computer and Mathematical Occupations,major,4860,6,17.929,0.65,37.44,77870,1.8,21.12,27.68,36.18,45.7,56.52,43940,57580,75250,95060,117550,2012
76435,CT,75700,"New Haven, CT",17-0000,Architecture and Engineering Occupations,major,3750,5.6,13.816,0.76,36.12,75130,1.6,22.1,27.17,34.44,42.8,52.61,45970,56510,71630,89030,109430,2012
76457,CT,75700,"New Haven, CT",19-0000,"Life, Physical, and Social Science Occupations",major,3050,9.4,11.232,1.33,36.13,75150,5.1,19.33,23.59,33.09,43.83,56.01,40200,49070,68820,91170,116500,2012
76471,CT,75700,"New Haven, CT",21-0000,Community and Social Service Occupations,major,6000,4.4,22.132,1.53,23.34,48550,5.4,12.11,14.68,21.1,30.85,38.51,25180,30530,43880,64160,80100,2012
76488,CT,75700,"New Haven, CT",23-0000,Legal Occupations,major,2010,6.5,7.408,0.94,48.8,101510,8.9,20.03,26.28,40.86,62.84,87.45,41670,54660,84990,130700,181890,2012
76492,CT,75700,"New Haven, CT",25-0000,"Education, Training, and Library Occupations",major,26040,3.2,96.001,1.49,32.57,67750,12,11.48,16.81,26.71,39.71,55.04,23880,34960,55560,82590,114480,2012
76536,CT,75700,"New Haven, CT",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,3030,7.5,11.169,0.83,23.8,49510,4,9.51,14.09,21.56,30.64,39.67,19790,29310,44850,63720,82510,2012
76555,CT,75700,"New Haven, CT",29-0000,Healthcare Practitioners and Technical Occupations,major,19780,1.7,72.926,1.24,39.12,81370,2.9,19.69,26.82,35.15,44.73,57.38,40960,55790,73110,93040,119350,2012
76601,CT,75700,"New Haven, CT",31-0000,Healthcare Support Occupations,major,9230,4.2,34.045,1.13,15.91,33100,2.5,11.14,12.75,14.91,18.08,21.95,23180,26510,31020,37600,45650,2012
76617,CT,75700,"New Haven, CT",33-0000,Protective Service Occupations,major,5860,11.8,21.615,0.88,25.7,53450,3.1,10.65,17.75,26.48,32.69,37.54,22160,36920,55070,68000,78080,2012
76631,CT,75700,"New Haven, CT",35-0000,Food Preparation and Serving Related Occupations,major,21310,2.7,78.591,0.89,11.5,23920,2.2,8.61,8.94,9.78,12.92,17.07,17900,18590,20330,26880,35500,2012
76646,CT,75700,"New Haven, CT",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,8610,3.5,31.741,0.97,15.1,31410,3.1,9.03,10.36,13.38,18.55,24.26,18780,21560,27830,38580,50460,2012
76653,CT,75700,"New Haven, CT",39-0000,Personal Care and Service Occupations,major,9840,5.2,36.273,1.24,13.4,27870,2.5,8.92,9.86,11.68,14.73,20.43,18550,20500,24300,30640,42500,2012
76669,CT,75700,"New Haven, CT",41-0000,Sales and Related Occupations,major,26290,2.8,96.939,0.91,19.42,40400,2.9,8.86,9.55,12.9,22.67,37.36,18440,19870,26840,47160,77700,2012
76689,CT,75700,"New Haven, CT",43-0000,Office and Administrative Support Occupations,major,44380,3.1,163.646,1,19.37,40300,2.2,10.43,13.83,18.34,24.36,28.99,21690,28770,38150,50660,60310,2012
76739,CT,75700,"New Haven, CT",45-0000,"Farming, Fishing, and Forestry Occupations",major,100,16.5,0.382,0.12,13.23,27520,9.2,8.71,9.41,10.93,14.59,21.43,18110,19570,22730,30350,44570,2012
76741,CT,75700,"New Haven, CT",47-0000,Construction and Extraction Occupations,major,8000,4.9,29.486,0.77,26.64,55410,2.3,15.51,18.93,25.32,33.02,41.47,32260,39380,52660,68690,86250,2012
76764,CT,75700,"New Haven, CT",49-0000,"Installation, Maintenance, and Repair Occupations",major,9920,4.9,36.587,0.94,23.67,49230,2.2,12.76,16.81,22.16,28.83,36.47,26550,34970,46100,59980,75860,2012
76791,CT,75700,"New Haven, CT",51-0000,Production Occupations,major,18380,4.2,67.78,1.03,18.43,38340,2.2,9.85,12.11,16.75,21.96,28.7,20490,25180,34830,45670,59690,2012
76850,CT,75700,"New Haven, CT",53-0000,Transportation and Material Moving Occupations,major,15510,4.8,57.199,0.85,16.26,33830,2,9.11,10.8,14.69,20.14,26.3,18960,22470,30540,41890,54700,2012
76871,CT,76450,"Norwich-New London, CT-RI",11-0000,Management Occupations,major,5870,5,45.586,0.93,48.26,100380,2.2,22.82,30.49,42.71,57.83,79.66,47470,63430,88850,120280,165680,2012
76897,CT,76450,"Norwich-New London, CT-RI",13-0000,Business and Financial Operations Occupations,major,4470,10.8,34.744,0.71,30.98,64430,2.6,15.61,21.45,28.79,38.97,48.47,32480,44620,59880,81060,100820,2012
76921,CT,76450,"Norwich-New London, CT-RI",15-0000,Computer and Mathematical Occupations,major,2230,10.7,17.332,0.63,36.52,75960,2.3,19.13,25.32,35.19,45.01,55.87,39800,52660,73200,93620,116220,2012
76937,CT,76450,"Norwich-New London, CT-RI",17-0000,Architecture and Engineering Occupations,major,5740,2,44.596,2.47,37.37,77720,2.7,20.77,26.01,37.85,45.96,56.36,43200,54110,78730,95590,117230,2012
76952,CT,76450,"Norwich-New London, CT-RI",19-0000,"Life, Physical, and Social Science Occupations",major,1820,38.1,14.143,1.67,38.33,79730,4.3,20.55,26.2,37.59,45.59,57.26,42740,54490,78200,94820,119100,2012
76963,CT,76450,"Norwich-New London, CT-RI",21-0000,Community and Social Service Occupations,major,2360,4.7,18.351,1.27,23.91,49740,5.2,13.09,16.17,22.77,30.8,37.82,27240,33630,47360,64060,78670,2012
76974,CT,76450,"Norwich-New London, CT-RI",23-0000,Legal Occupations,major,450,18.2,3.459,0.44,42.39,88170,7.8,18.32,21.14,30.52,58.74,77.32,38100,43970,63470,122170,160820,2012
76977,CT,76450,"Norwich-New London, CT-RI",25-0000,"Education, Training, and Library Occupations",major,7920,9.1,61.519,0.96,25.11,52240,1.9,11.9,14.37,23.53,33.6,41.87,24740,29890,48940,69880,87100,2012
76999,CT,76450,"Norwich-New London, CT-RI",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,1580,7.6,12.241,0.91,24.65,51270,3.9,10.5,14.21,22.1,32.6,42.25,21840,29560,45980,67800,87880,2012
77014,CT,76450,"Norwich-New London, CT-RI",29-0000,Healthcare Practitioners and Technical Occupations,major,6760,2.9,52.507,0.89,39.04,81200,3.3,19.08,25.93,34.26,43.6,60.12,39680,53930,71270,90680,125060,2012
77048,CT,76450,"Norwich-New London, CT-RI",31-0000,Healthcare Support Occupations,major,3540,4.5,27.516,0.92,15.81,32890,2.4,10.75,12.71,14.99,18.11,21.92,22360,26430,31180,37670,45600,2012
77061,CT,76450,"Norwich-New London, CT-RI",33-0000,Protective Service Occupations,major,3830,6.8,29.775,1.21,21.82,45380,5.9,9.92,12.84,22.17,27.18,34.53,20630,26710,46110,56530,71810,2012
77073,CT,76450,"Norwich-New London, CT-RI",35-0000,Food Preparation and Serving Related Occupations,major,16310,2,126.677,1.43,11.2,23300,1.9,8.54,8.83,9.33,12.37,16.65,17770,18370,19410,25730,34630,2012
77090,CT,76450,"Norwich-New London, CT-RI",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,5020,3.2,39,1.2,13.42,27910,3.4,9.1,10.04,11.55,15.52,20.78,18920,20880,24020,32280,43210,2012
77096,CT,76450,"Norwich-New London, CT-RI",39-0000,Personal Care and Service Occupations,major,9180,1.8,71.287,2.44,13.67,28440,1.7,8.65,9.01,10.46,15.96,24.65,17990,18740,21760,33200,51270,2012
77111,CT,76450,"Norwich-New London, CT-RI",41-0000,Sales and Related Occupations,major,13230,4.3,102.781,0.97,15.61,32460,2.8,8.8,9.4,11.72,17.55,26.64,18310,19560,24370,36490,55400,2012
77129,CT,76450,"Norwich-New London, CT-RI",43-0000,Office and Administrative Support Occupations,major,17900,2.5,138.991,0.85,17.89,37210,1.9,9.85,12.53,16.59,21.83,27.39,20480,26050,34510,45410,56960,2012
77166,CT,76450,"Norwich-New London, CT-RI",45-0000,"Farming, Fishing, and Forestry Occupations",major,100,7.1,0.815,0.25,11.1,23090,8.9,8.45,8.67,9.03,10.2,20.56,17580,18030,18780,21230,42760,2012
77168,CT,76450,"Norwich-New London, CT-RI",47-0000,Construction and Extraction Occupations,major,4050,4.8,31.419,0.82,24.78,51540,2.3,14.94,18.87,23.19,29.02,35.66,31080,39240,48230,60350,74160,2012
77182,CT,76450,"Norwich-New London, CT-RI",49-0000,"Installation, Maintenance, and Repair Occupations",major,4350,5.6,33.784,0.87,22.65,47110,2,12.75,16.82,21.86,27.4,34.04,26510,34980,45470,57000,70810,2012
77205,CT,76450,"Norwich-New London, CT-RI",51-0000,Production Occupations,major,5260,5.4,40.861,0.62,21.36,44430,4.7,10.41,13.78,19.35,26.69,35.45,21650,28660,40250,55520,73740,2012
77239,CT,76450,"Norwich-New London, CT-RI",53-0000,Transportation and Material Moving Occupations,major,6770,8.7,52.614,0.78,15.44,32120,2.4,9.18,10.58,13.51,17.9,25.34,19100,22000,28100,37230,52710,2012
77259,CT,78700,"Waterbury, CT",11-0000,Management Occupations,major,3220,4.3,50.863,1.04,52.07,108310,2.2,24.17,32.66,45.52,60.8,#,50270,67940,94680,126460,#,2012
77280,CT,78700,"Waterbury, CT",13-0000,Business and Financial Operations Occupations,major,1520,4.4,24.023,0.49,32.21,66990,2.1,17.93,23.44,30.49,39.1,45.82,37290,48750,63420,81330,95300,2012
77296,CT,78700,"Waterbury, CT",15-0000,Computer and Mathematical Occupations,major,540,11.4,8.603,0.31,32.11,66790,2.3,19.63,24.08,29.87,39.28,47.27,40820,50090,62130,81700,98320,2012
77303,CT,78700,"Waterbury, CT",17-0000,Architecture and Engineering Occupations,major,520,9.3,8.246,0.46,34.68,72130,3.7,18.41,24.64,32.64,42.4,53.5,38280,51250,67900,88190,111290,2012
77309,CT,78700,"Waterbury, CT",19-0000,"Life, Physical, and Social Science Occupations",major,430,23.8,6.837,0.81,35.97,74820,7.8,19.95,22.6,30.68,47.03,62.75,41500,47000,63810,97820,130510,2012
77311,CT,78700,"Waterbury, CT",21-0000,Community and Social Service Occupations,major,1940,8.2,30.696,2.12,23.68,49260,6.5,11.83,15.01,21.54,32.47,37.83,24600,31210,44800,67530,78680,2012
77323,CT,78700,"Waterbury, CT",23-0000,Legal Occupations,major,500,7.2,7.832,1,33.81,70330,6.1,15.5,21.56,27.22,39.63,62.76,32250,44840,56620,82430,130540,2012
77326,CT,78700,"Waterbury, CT",25-0000,"Education, Training, and Library Occupations",major,5870,6.7,92.839,1.44,26.77,55670,2.1,11.31,17.51,27.23,35.22,41.78,23510,36430,56650,73260,86890,2012
77343,CT,78700,"Waterbury, CT",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,440,9.1,6.902,0.51,19.73,41040,4.3,9.09,12.06,18.27,24.24,32.23,18910,25080,38000,50420,67050,2012
77345,CT,78700,"Waterbury, CT",29-0000,Healthcare Practitioners and Technical Occupations,major,5050,4.8,79.842,1.36,38.59,80270,5,16.23,24.68,32.86,42.03,64.43,33760,51330,68350,87430,134010,2012
77372,CT,78700,"Waterbury, CT",31-0000,Healthcare Support Occupations,major,2670,7.8,42.272,1.41,15.78,32820,2.4,10.93,12.51,14.54,18.02,22.24,22740,26030,30250,37480,46250,2012
77381,CT,78700,"Waterbury, CT",33-0000,Protective Service Occupations,major,1270,3.5,20.127,0.82,24.04,49990,6.1,10.19,14.1,25.65,32.07,35.43,21200,29330,53360,66710,73700,2012
77388,CT,78700,"Waterbury, CT",35-0000,Food Preparation and Serving Related Occupations,major,5380,5,85.086,0.96,10.92,22720,1.9,8.61,8.92,9.53,12.2,14.5,17910,18560,19820,25380,30160,2012
77402,CT,78700,"Waterbury, CT",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,1780,6.8,28.099,0.86,14.96,31130,2,9.28,10.71,13.7,18.03,22.27,19300,22270,28490,37500,46310,2012
77408,CT,78700,"Waterbury, CT",39-0000,Personal Care and Service Occupations,major,2530,6.2,39.92,1.36,13.05,27140,3.9,8.71,9.18,11.05,14.18,20.69,18110,19090,22980,29490,43030,2012
77419,CT,78700,"Waterbury, CT",41-0000,Sales and Related Occupations,major,6220,4.8,98.329,0.93,16.39,34090,3.8,8.76,9.15,10.77,18.53,32.32,18220,19030,22400,38540,67230,2012
77432,CT,78700,"Waterbury, CT",43-0000,Office and Administrative Support Occupations,major,10690,4.3,168.947,1.03,17.67,36750,1.6,9.47,12.71,16.59,21.57,27.17,19710,26440,34500,44850,56510,2012
77464,CT,78700,"Waterbury, CT",47-0000,Construction and Extraction Occupations,major,1830,6.1,28.913,0.76,22.84,47500,3,12.9,16.22,21.84,27.37,34.32,26830,33740,45440,56920,71380,2012
77474,CT,78700,"Waterbury, CT",49-0000,"Installation, Maintenance, and Repair Occupations",major,2300,5.4,36.383,0.94,21.88,45510,2.3,11.9,15.08,20.81,27.31,33.83,24750,31380,43290,56800,70360,2012
77486,CT,78700,"Waterbury, CT",51-0000,Production Occupations,major,4900,5,77.512,1.18,17.84,37100,2.1,9.53,11.68,15.86,22.3,28.52,19820,24290,32990,46390,59320,2012
77520,CT,78700,"Waterbury, CT",53-0000,Transportation and Material Moving Occupations,major,3650,8.9,57.728,0.86,16.58,34490,4.5,9.11,10.83,14.59,20.06,29.84,18950,22520,30340,41730,62060,2012
77536,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",11-0000,Management Occupations,major,189770,0.9,80.975,1.65,63.44,131950,0.7,31.29,45.32,60.54,74.75,#,65080,94260,125920,155490,#,2012
77569,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",13-0000,Business and Financial Operations Occupations,major,247460,1.2,105.592,2.14,41.65,86630,1.6,21.86,28.96,38.93,50.91,65.76,45480,60240,80970,105880,136770,2012
77600,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",15-0000,Computer and Mathematical Occupations,major,191060,1.5,81.528,2.97,47,97750,0.9,25.1,34.16,46.41,58.51,70.42,52210,71050,96540,121690,146480,2012
77619,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",17-0000,Architecture and Engineering Occupations,major,55730,3.6,23.78,1.31,46.73,97200,1.5,24.08,31.73,44.26,59.02,73.97,50080,66000,92060,122760,153860,2012
77654,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",19-0000,"Life, Physical, and Social Science Occupations",major,40780,2.2,17.401,2.05,43.86,91230,4.7,19.6,27.98,42.81,56.95,71.48,40780,58200,89030,118450,148670,2012
77698,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",21-0000,Community and Social Service Occupations,major,29130,2.6,12.43,0.86,25.76,53590,2.2,12.84,17.47,24,32.29,42.01,26700,36340,49920,67170,87370,2012
77717,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",23-0000,Legal Occupations,major,63380,1.5,27.044,3.44,62.7,130410,2.7,25.27,36.71,59.49,75.06,#,52570,76360,123740,156120,#,2012
77726,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",25-0000,"Education, Training, and Library Occupations",major,144140,1.5,61.504,0.96,29.17,60670,2.7,11.49,16.62,25.75,37.71,52.34,23910,34570,53550,78430,108860,2012
77789,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,55490,5.3,23.676,1.76,35,72790,2.7,13.14,20.5,31.06,44.75,60.08,27340,42640,64610,93090,124960,2012
77828,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",29-0000,Healthcare Practitioners and Technical Occupations,major,94530,2.8,40.336,0.69,40.14,83490,2.1,16.74,24.05,33.93,45.13,70.72,34830,50030,70580,93880,147100,2012
77885,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",31-0000,Healthcare Support Occupations,major,41440,3,17.682,0.59,15.59,32440,1.6,9.81,11.46,14.31,18.21,23.35,20400,23850,29770,37890,48560,2012
77903,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",33-0000,Protective Service Occupations,major,73650,3,31.428,1.28,24.74,51470,5.5,11,15.07,21.68,29.88,42.59,22890,31350,45090,62140,88590,2012
77922,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",35-0000,Food Preparation and Serving Related Occupations,major,180900,1.2,77.191,0.87,11.77,24490,1.1,7.97,8.69,10.08,13.54,18.04,16580,18080,20960,28160,37520,2012
77940,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,78320,2.7,33.419,1.03,13.06,27160,1.6,8.2,9.35,11.9,15.37,19.24,17060,19440,24750,31980,40010,2012
77951,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",39-0000,Personal Care and Service Occupations,major,61140,3.2,26.089,0.89,13.72,28530,1.7,8.15,9.16,11.27,15.41,22.35,16960,19060,23450,32050,46490,2012
77975,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",41-0000,Sales and Related Occupations,major,194990,1.3,83.204,0.78,19.54,40640,1.3,8.33,9.46,12.99,22.36,39.85,17320,19680,27030,46500,82890,2012
77997,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",43-0000,Office and Administrative Support Occupations,major,314260,0.9,134.098,0.82,19.8,41180,0.4,10.02,13.54,18.51,24.77,30.7,20840,28150,38510,51520,63850,2012
78053,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",45-0000,"Farming, Fishing, and Forestry Occupations",major,790,12.6,0.337,0.1,15.71,32690,4.3,8.86,10.9,13.72,19.68,26.37,18430,22670,28530,40940,54850,2012
78058,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",47-0000,Construction and Extraction Occupations,major,82620,2,35.256,0.92,22.76,47340,1,12.14,15.55,20.73,28.27,37.68,25250,32340,43110,58800,78380,2012
78103,DC,47894,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Division",49-0000,"Installation, Maintenance, and Repair Occupations",major,67210,2.1,28.678,0.74,24.32,50580,1,12.6,16.77,23.24,30.73,36.46,26210,34880,48340,63910,75830,2012
