,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
63350,MA,74500,"Leominster-Fitchburg-Gardner, MA",39-0000,Personal Care and Service Occupations,major,1100,13.7,23.088,0.75,14.42,29990,4.3,9.12,10.47,12.81,17.04,22.75,18970,21790,26650,35440,47320,2014
63356,MA,74500,"Leominster-Fitchburg-Gardner, MA",41-0000,Sales and Related Occupations,major,5820,4.4,121.999,1.16,15.7,32670,2.6,8.71,9.42,12.16,17.49,29.18,18110,19590,25300,36370,60700,2014
63367,MA,74500,"Leominster-Fitchburg-Gardner, MA",43-0000,Office and Administrative Support Occupations,major,6970,5.2,146.219,0.91,18.14,37730,3.1,9.5,12.27,16.67,22.39,27.93,19750,25510,34680,46570,58090,2014
63394,MA,74500,"Leominster-Fitchburg-Gardner, MA",45-0000,"Farming, Fishing, and Forestry Occupations",major,**,**,**,**,15.59,32420,13.1,8.39,8.87,15.75,21.28,26.65,17450,18440,32770,44270,55430,2014
63395,MA,74500,"Leominster-Fitchburg-Gardner, MA",47-0000,Construction and Extraction Occupations,major,1590,5.1,33.434,0.85,25.45,52930,3.6,14.45,18.12,23.91,31.43,39.64,30050,37690,49740,65370,82440,2014
63406,MA,74500,"Leominster-Fitchburg-Gardner, MA",49-0000,"Installation, Maintenance, and Repair Occupations",major,1440,8.6,30.248,0.78,22.06,45880,3.1,10.96,15.94,20.68,27.44,35.38,22790,33150,43010,57080,73580,2014
63417,MA,74500,"Leominster-Fitchburg-Gardner, MA",51-0000,Production Occupations,major,4610,5.7,96.74,1.46,17.19,35740,2.5,9.48,11.67,15.9,21.16,27.11,19720,24280,33060,44010,56380,2014
63444,MA,74500,"Leominster-Fitchburg-Gardner, MA",53-0000,Transportation and Material Moving Occupations,major,2470,8.1,51.78,0.76,16.94,35230,3.2,9.2,11.36,15.74,21.08,26.98,19130,23640,32750,43850,56120,2014
63457,MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",11-0000,Management Occupations,major,7850,3,65.996,1.32,63.33,131730,1.5,30.19,41.26,56.76,77.81,#,62800,85820,118070,161850,#,2014
63481,MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",13-0000,Business and Financial Operations Occupations,major,5300,4.7,44.557,0.88,36.75,76430,1.5,20.84,26.26,33.88,43.53,56.47,43340,54610,70480,90540,117450,2014
63502,MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",15-0000,Computer and Mathematical Occupations,major,5770,6.1,48.52,1.71,45.98,95630,1.9,25.26,33.54,45.51,58.41,70.16,52540,69760,94650,121490,145940,2014
63516,MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",17-0000,Architecture and Engineering Occupations,major,4830,9.6,40.566,2.27,41.96,87270,1.7,22.58,29.15,40.14,53.12,66.79,46960,60630,83490,110490,138920,2014
63536,MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",19-0000,"Life, Physical, and Social Science Occupations",major,1190,13.4,10,1.18,35.73,74310,2.3,18.91,23.37,32.93,44.34,57.79,39340,48610,68490,92230,120210,2014
63548,MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",21-0000,Community and Social Service Occupations,major,1800,8.4,15.145,1.06,22.63,47070,4.5,11.3,13.93,20.99,29.92,37.17,23490,28980,43670,62230,77320,2014
63560,MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",23-0000,Legal Occupations,major,480,11,4.014,0.52,44.48,92510,6.1,22.51,26.7,33.03,57.95,83.73,46820,55530,68700,120540,174150,2014
63563,MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",25-0000,"Education, Training, and Library Occupations",major,8030,2.4,67.512,1.08,26.87,55900,4.6,10.85,14.18,27.5,35.42,43.64,22570,29480,57190,73670,90770,2014
63581,MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,1170,5.3,9.826,0.74,25.03,52070,6.2,8.95,12.07,21.28,33.54,47.39,18610,25110,44260,69760,98570,2014
63591,MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",29-0000,Healthcare Practitioners and Technical Occupations,major,6340,4.4,53.269,0.92,39.12,81370,3.5,17.74,24.2,34.07,44.45,59.34,36900,50330,70860,92450,123430,2014
63615,MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",31-0000,Healthcare Support Occupations,major,3340,10.5,28.03,0.96,14.86,30900,2.4,10.01,11.88,14.04,17.16,21,20830,24710,29200,35700,43670,2014
63624,MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",33-0000,Protective Service Occupations,major,2770,1.5,23.279,0.95,21.91,45570,7.3,9.7,12.32,18.54,28.79,37.77,20170,25630,38560,59890,78550,2014
63634,MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",35-0000,Food Preparation and Serving Related Occupations,major,9670,2.9,81.23,0.89,11.54,24000,2.4,8.39,8.81,9.82,13.04,17.26,17460,18320,20430,27120,35910,2014
63650,MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,2770,8.3,23.247,0.72,15.93,33130,5.4,9.49,10.79,14.15,19.84,25.79,19740,22440,29430,41270,53650,2014
63657,MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",39-0000,Personal Care and Service Occupations,major,3560,8,29.89,0.97,14.37,29890,3.4,8.81,10.06,12.56,14.91,24.61,18330,20930,26120,31010,51200,2014
63668,MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",41-0000,Sales and Related Occupations,major,10720,3.8,90.089,0.85,22.76,47340,3.8,8.87,10.13,14.87,29.8,46.91,18440,21070,30920,61980,97560,2014
63686,MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",43-0000,Office and Administrative Support Occupations,major,17300,2.8,145.43,0.91,19.35,40240,1.1,10.54,13.88,18.28,23.41,29.17,21930,28860,38020,48680,60670,2014
63723,MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",45-0000,"Farming, Fishing, and Forestry Occupations",major,**,**,**,**,11.2,23290,3.6,9.83,10.27,11.01,11.75,13.54,20440,21360,22910,24450,28160,2014
63724,MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",47-0000,Construction and Extraction Occupations,major,5890,5.3,49.544,1.27,26.02,54120,2.1,15.21,19.08,25.23,32.03,38.57,31630,39690,52480,66610,80220,2014
63743,MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",49-0000,"Installation, Maintenance, and Repair Occupations",major,4170,7.6,35.029,0.9,25.28,52580,1.9,15.13,18.81,24.6,30.19,37.26,31480,39120,51170,62790,77500,2014
63762,MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",51-0000,Production Occupations,major,7780,9.1,65.393,0.99,19.93,41460,2.2,10.86,14.04,18.1,23.83,30.6,22600,29210,37650,49570,63650,2014
63797,MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",53-0000,Transportation and Material Moving Occupations,major,8220,5.4,69.116,1.01,17.05,35460,2.8,9.47,10.75,14.77,21.82,28.74,19690,22350,30720,45390,59780,2014
63814,MA,75550,"New Bedford, MA",11-0000,Management Occupations,major,2960,6.5,45.228,0.91,48.46,100800,2.3,21.96,30.86,42.15,59.08,84.46,45680,64190,87660,122890,175680,2014
63835,MA,75550,"New Bedford, MA",13-0000,Business and Financial Operations Occupations,major,1700,6.4,25.875,0.51,31.63,65780,2.7,16.92,22.16,28.35,37.75,48.37,35200,46090,58960,78510,100610,2014
63851,MA,75550,"New Bedford, MA",15-0000,Computer and Mathematical Occupations,major,430,10.4,6.513,0.23,35.21,73240,3,19.05,24.17,33.51,44.22,54.99,39620,50280,69700,91980,114380,2014
63857,MA,75550,"New Bedford, MA",17-0000,Architecture and Engineering Occupations,major,660,10.6,9.999,0.56,36.59,76110,2.4,20.17,26.32,35.11,45.06,56.83,41950,54750,73030,93730,118210,2014
63866,MA,75550,"New Bedford, MA",19-0000,"Life, Physical, and Social Science Occupations",major,380,14,5.855,0.69,31.82,66180,6.7,19.47,21.78,26.2,37.75,55.83,40490,45290,54500,78510,116130,2014
63868,MA,75550,"New Bedford, MA",21-0000,Community and Social Service Occupations,major,1970,7.4,30.058,2.1,20.98,43640,4.5,12.41,14.09,17.98,27.06,34.83,25820,29300,37400,56280,72440,2014
63879,MA,75550,"New Bedford, MA",23-0000,Legal Occupations,major,240,24.4,3.71,0.48,*,*,*,*,*,*,*,*,*,*,*,*,*,2014
63882,MA,75550,"New Bedford, MA",25-0000,"Education, Training, and Library Occupations",major,4630,13.1,70.574,1.13,28.42,59110,3.3,9.98,15.07,28.21,38.98,45.01,20770,31340,58680,81070,93620,2014
63899,MA,75550,"New Bedford, MA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,520,15.4,7.964,0.6,19.2,39940,4.2,9.19,12.24,16.33,22.56,32.48,19110,25470,33960,46920,67550,2014
63905,MA,75550,"New Bedford, MA",29-0000,Healthcare Practitioners and Technical Occupations,major,4770,3.7,72.77,1.25,35.91,74690,3.6,14.64,21.68,31.08,42.93,57.73,30440,45090,64640,89290,120080,2014
63927,MA,75550,"New Bedford, MA",31-0000,Healthcare Support Occupations,major,2690,4.1,41.066,1.41,15.14,31480,3.5,10.1,11.71,13.7,16.85,22.89,21010,24350,28510,35040,47600,2014
63938,MA,75550,"New Bedford, MA",33-0000,Protective Service Occupations,major,1260,8,19.179,0.79,23.68,49250,6.7,8.88,13.18,21.98,32.23,41.22,18460,27410,45720,67030,85740,2014
63944,MA,75550,"New Bedford, MA",35-0000,Food Preparation and Serving Related Occupations,major,6440,2.9,98.324,1.08,11.42,23750,2.3,8.38,8.76,9.48,12.89,17.36,17430,18230,19730,26810,36100,2014
63960,MA,75550,"New Bedford, MA",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,1970,8.5,29.997,0.93,14.46,30080,3.2,9.09,10.49,13.43,17.41,21.67,18900,21810,27930,36210,45080,2014
63966,MA,75550,"New Bedford, MA",39-0000,Personal Care and Service Occupations,major,2380,9.4,36.282,1.18,12.53,26070,3.3,8.77,9.76,11.42,13.92,17.45,18240,20300,23750,28960,36300,2014
63979,MA,75550,"New Bedford, MA",41-0000,Sales and Related Occupations,major,6590,6.2,100.578,0.95,15.59,32420,3,8.58,9.13,11.19,17.28,28.63,17850,18990,23260,35930,59560,2014
63990,MA,75550,"New Bedford, MA",43-0000,Office and Administrative Support Occupations,major,9990,3.4,152.492,0.95,17.11,35580,1.1,9.67,12.67,16.32,20.81,25.85,20120,26360,33940,43280,53760,2014
64020,MA,75550,"New Bedford, MA",45-0000,"Farming, Fishing, and Forestry Occupations",major,110,34.7,1.608,0.49,11.76,24450,3.9,8.44,8.85,10.1,13.94,17.91,17550,18410,21000,29000,37250,2014
64022,MA,75550,"New Bedford, MA",47-0000,Construction and Extraction Occupations,major,2420,7.6,36.866,0.94,24.75,51470,3.3,13.51,17.7,22.67,29.48,40.09,28100,36820,47150,61310,83380,2014
64038,MA,75550,"New Bedford, MA",49-0000,"Installation, Maintenance, and Repair Occupations",major,2170,7.9,33.113,0.85,21.76,45260,2.7,11.07,15.03,20.43,27.38,35.36,23030,31270,42490,56950,73540,2014
64053,MA,75550,"New Bedford, MA",51-0000,Production Occupations,major,6590,3.4,100.538,1.52,16.75,34830,4.1,9.04,10.76,16.03,21.01,25.72,18800,22380,33330,43710,53510,2014
64076,MA,75550,"New Bedford, MA",53-0000,Transportation and Material Moving Occupations,major,4680,6.1,71.409,1.04,16.26,33820,3.2,8.85,10.19,15.19,21.14,25.97,18400,21190,31590,43970,54010,2014
64094,MA,76524,"Peabody, MA NECTA Division",11-0000,Management Occupations,major,6150,4,60.311,1.21,49.97,103930,2.2,20.78,30.63,43.01,61.52,89.12,43230,63700,89470,127970,185370,2014
64117,MA,76524,"Peabody, MA NECTA Division",13-0000,Business and Financial Operations Occupations,major,3280,6.1,32.096,0.64,35.33,73480,2.5,19.37,24.95,32.3,41.49,53.94,40290,51890,67180,86290,112200,2014
64136,MA,76524,"Peabody, MA NECTA Division",15-0000,Computer and Mathematical Occupations,major,1000,9,9.757,0.34,38.39,79840,2.4,21.15,27.37,37.11,48.6,58.52,43990,56930,77190,101090,121730,2014
64149,MA,76524,"Peabody, MA NECTA Division",17-0000,Architecture and Engineering Occupations,major,1840,8.9,18.028,1.01,43.12,89690,4.6,24.91,32.02,40.77,52.6,66.92,51820,66610,84800,109400,139190,2014
64159,MA,76524,"Peabody, MA NECTA Division",19-0000,"Life, Physical, and Social Science Occupations",major,660,8.6,6.432,0.76,34.1,70930,4.2,18.54,23.05,31.02,40.68,52.64,38560,47940,64520,84620,109490,2014
64163,MA,76524,"Peabody, MA NECTA Division",21-0000,Community and Social Service Occupations,major,3070,7.4,30.059,2.1,20.65,42940,4.5,12.16,14.53,18.32,25.92,33.33,25300,30230,38110,53910,69340,2014
64173,MA,76524,"Peabody, MA NECTA Division",23-0000,Legal Occupations,major,460,13.3,4.541,0.58,40.94,85150,7.1,19.63,25.46,36.34,46.39,64.99,40830,52960,75600,96490,135170,2014
64176,MA,76524,"Peabody, MA NECTA Division",25-0000,"Education, Training, and Library Occupations",major,7290,12,71.445,1.14,25.65,53350,2.3,11.37,15.47,25.2,34.41,41.9,23650,32170,52410,71570,87140,2014
64193,MA,76524,"Peabody, MA NECTA Division",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,800,11.6,7.836,0.59,26.2,54510,8.4,10.27,14.48,21.54,30.28,41.9,21360,30110,44800,62980,87160,2014
64202,MA,76524,"Peabody, MA NECTA Division",29-0000,Healthcare Practitioners and Technical Occupations,major,8070,5.6,79.13,1.36,40.13,83470,4.4,18.16,26.42,33.79,43.43,62.29,37770,54950,70280,90320,129550,2014
64239,MA,76524,"Peabody, MA NECTA Division",31-0000,Healthcare Support Occupations,major,5640,8.1,55.251,1.89,15.21,31640,2.7,10.16,12.18,14.3,17.48,21.88,21140,25330,29740,36360,45510,2014
64251,MA,76524,"Peabody, MA NECTA Division",33-0000,Protective Service Occupations,major,2070,10.1,20.253,0.83,25.21,52440,5.7,10.6,16.6,25.91,33.13,38.33,22050,34520,53900,68910,79720,2014
64261,MA,76524,"Peabody, MA NECTA Division",35-0000,Food Preparation and Serving Related Occupations,major,10020,3.7,98.24,1.08,11.77,24470,2.5,8.46,8.94,10.41,13.49,17.52,17600,18590,21650,28060,36440,2014
64277,MA,76524,"Peabody, MA NECTA Division",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,3630,5.3,35.577,1.1,14.11,29340,2.5,9,10.35,13.02,16.71,20.94,18720,21520,27070,34760,43560,2014
64283,MA,76524,"Peabody, MA NECTA Division",39-0000,Personal Care and Service Occupations,major,4800,14,47.011,1.53,14.36,29860,3.1,8.98,10.11,12.09,16.27,23.85,18670,21020,25140,33850,49610,2014
64299,MA,76524,"Peabody, MA NECTA Division",41-0000,Sales and Related Occupations,major,12090,5.1,118.496,1.12,17.63,36670,3.1,8.64,9.33,11.76,20,32.57,17980,19400,24460,41590,67750,2014
64316,MA,76524,"Peabody, MA NECTA Division",43-0000,Office and Administrative Support Occupations,major,14520,4.9,142.263,0.89,18.78,39050,1.2,10.36,13.54,17.71,23.05,28.22,21560,28160,36840,47950,58690,2014
64356,MA,76524,"Peabody, MA NECTA Division",47-0000,Construction and Extraction Occupations,major,2460,8.9,24.112,0.62,27.11,56380,2.8,15.72,19.37,25.74,33.79,41.3,32690,40290,53530,70290,85910,2014
64368,MA,76524,"Peabody, MA NECTA Division",49-0000,"Installation, Maintenance, and Repair Occupations",major,3660,4.9,35.897,0.92,24.62,51210,3.6,13.13,16.92,23.34,31.65,37.4,27310,35200,48560,65840,77790,2014
64385,MA,76524,"Peabody, MA NECTA Division",51-0000,Production Occupations,major,5870,8.6,57.532,0.87,20.17,41960,9.3,9.16,11.67,17.63,27.52,35.25,19060,24270,36670,57240,73310,2014
64412,MA,76524,"Peabody, MA NECTA Division",53-0000,Transportation and Material Moving Occupations,major,4610,6.9,45.202,0.66,17.63,36670,4.5,9.29,11.33,15.24,22.16,29.54,19330,23570,31690,46090,61430,2014
64428,MA,76600,"Pittsfield, MA",11-0000,Management Occupations,major,1860,10.7,54.711,1.1,50.59,105220,3.3,22.23,30.35,43.71,60.78,89.5,46240,63130,90910,126420,186170,2014
64445,MA,76600,"Pittsfield, MA",13-0000,Business and Financial Operations Occupations,major,1250,4.3,36.773,0.73,31.08,64650,3.3,16.13,20.44,27.46,36.27,48.06,33550,42510,57120,75440,99960,2014
64462,MA,76600,"Pittsfield, MA",17-0000,Architecture and Engineering Occupations,major,810,17.4,23.787,1.33,36.7,76340,3.3,19.23,26.78,34.08,43.6,56.02,39990,55690,70900,90690,116530,2014
64467,MA,76600,"Pittsfield, MA",19-0000,"Life, Physical, and Social Science Occupations",major,280,20,8.245,0.97,29.98,62370,5.6,17.78,21.16,26.72,36.99,47.13,36980,44010,55580,76940,98020,2014
64470,MA,76600,"Pittsfield, MA",21-0000,Community and Social Service Occupations,major,910,8.7,26.73,1.87,22.22,46230,5.2,12.64,15.4,19.85,28.72,35.75,26290,32030,41280,59740,74350,2014
64477,MA,76600,"Pittsfield, MA",23-0000,Legal Occupations,major,150,19.5,4.377,0.56,56.85,118250,16.4,20.12,27.11,44.55,73.44,#,41850,56390,92660,152760,#,2014
64480,MA,76600,"Pittsfield, MA",25-0000,"Education, Training, and Library Occupations",major,2690,12.1,78.939,1.26,25.97,54010,4.9,10.67,14.74,26.42,34.68,41.63,22190,30660,54950,72130,86590,2014
64492,MA,76600,"Pittsfield, MA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,370,10.9,10.799,0.81,22.26,46300,5,10.34,14.4,19.05,27.87,36.9,21510,29960,39630,57980,76740,2014
64496,MA,76600,"Pittsfield, MA",29-0000,Healthcare Practitioners and Technical Occupations,major,2820,4.9,82.981,1.43,41.08,85460,3.9,19.1,24.74,34.21,46.18,65.66,39720,51470,71160,96060,136570,2014
64508,MA,76600,"Pittsfield, MA",31-0000,Healthcare Support Occupations,major,1650,11.3,48.365,1.66,17.22,35810,5.7,10.7,12.4,14.4,18.57,28.72,22250,25800,29950,38620,59740,2014
64516,MA,76600,"Pittsfield, MA",33-0000,Protective Service Occupations,major,660,25.3,19.452,0.8,21.59,44900,10.1,8.91,11.09,19.87,28.95,37.64,18520,23070,41320,60210,78280,2014
64522,MA,76600,"Pittsfield, MA",35-0000,Food Preparation and Serving Related Occupations,major,3300,5.4,97.089,1.07,11.33,23570,2.3,8.4,8.79,9.57,12.99,16.77,17470,18290,19910,27020,34890,2014
64537,MA,76600,"Pittsfield, MA",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,1150,5.4,33.76,1.04,13.64,28360,2.4,9.15,10.24,12.23,16.03,19.91,19030,21300,25440,33340,41420,2014
64543,MA,76600,"Pittsfield, MA",39-0000,Personal Care and Service Occupations,major,1240,8.9,36.323,1.18,13.07,27180,3.2,8.84,9.78,11.79,14.1,18.47,18390,20350,24510,29330,38410,2014
64553,MA,76600,"Pittsfield, MA",41-0000,Sales and Related Occupations,major,3390,4.8,99.676,0.95,15.26,31730,3.8,8.61,9.23,11.33,17.3,26.39,17910,19190,23580,35990,54890,2014
64564,MA,76600,"Pittsfield, MA",43-0000,Office and Administrative Support Occupations,major,4980,3.8,146.398,0.91,17.1,35570,1.6,9.67,12.35,16.19,21.08,26.32,20110,25690,33680,43840,54750,2014
64589,MA,76600,"Pittsfield, MA",45-0000,"Farming, Fishing, and Forestry Occupations",major,**,**,**,**,14.74,30670,4.8,9.62,11.12,14.05,17.6,21.75,20010,23120,29230,36600,45230,2014
64590,MA,76600,"Pittsfield, MA",47-0000,Construction and Extraction Occupations,major,1360,7.1,39.85,1.02,22.94,47710,3.5,13.58,16.07,20.86,28.54,35.4,28250,33430,43380,59360,73640,2014
64599,MA,76600,"Pittsfield, MA",49-0000,"Installation, Maintenance, and Repair Occupations",major,1240,8.2,36.341,0.94,22.05,45870,4,12.44,15.56,19.67,26.53,35.42,25870,32370,40900,55190,73670,2014
64608,MA,76600,"Pittsfield, MA",51-0000,Production Occupations,major,1840,7.2,54.056,0.82,17.99,37410,2.9,9.95,12.3,16.76,22.27,28.1,20700,25580,34850,46330,58450,2014
64625,MA,76600,"Pittsfield, MA",53-0000,Transportation and Material Moving Occupations,major,1420,14.3,41.864,0.61,14.75,30670,7,8.66,9.33,12,17.76,25.91,18010,19400,24960,36930,53890,2014
64638,MA,78100,"Springfield, MA-CT",11-0000,Management Occupations,major,16640,3.5,57.143,1.15,48.5,100870,1.4,22.81,30.78,42.85,58.71,81.61,47440,64030,89130,122110,169750,2014
64670,MA,78100,"Springfield, MA-CT",13-0000,Business and Financial Operations Occupations,major,12510,12.6,42.944,0.85,32.88,68390,1.3,18.27,23.15,31.09,40.03,49.43,37990,48140,64670,83260,102820,2014
64698,MA,78100,"Springfield, MA-CT",15-0000,Computer and Mathematical Occupations,major,4530,11.3,15.555,0.55,35.94,74750,3,18.9,24.15,33.49,44.49,56.2,39310,50240,69650,92530,116900,2014
64713,MA,78100,"Springfield, MA-CT",17-0000,Architecture and Engineering Occupations,major,4380,4.6,15.05,0.84,38.31,79690,3.6,22.6,29.73,36.45,46.41,57.18,47010,61830,75830,96540,118930,2014
64732,MA,78100,"Springfield, MA-CT",19-0000,"Life, Physical, and Social Science Occupations",major,1830,7.7,6.28,0.74,32.57,67730,2.3,17.3,22.39,30.82,37.81,52.54,35990,46580,64110,78650,109290,2014
64746,MA,78100,"Springfield, MA-CT",21-0000,Community and Social Service Occupations,major,8660,6.1,29.745,2.08,22.37,46530,3.7,11.66,14.3,20.82,29.08,35.95,24250,29730,43300,60490,74770,2014
64762,MA,78100,"Springfield, MA-CT",23-0000,Legal Occupations,major,1360,12,4.686,0.6,37.39,77770,7.7,16.6,20.52,31.73,46.84,71.35,34530,42690,66010,97420,148410,2014
64765,MA,78100,"Springfield, MA-CT",25-0000,"Education, Training, and Library Occupations",major,22540,6.8,77.4,1.24,27.13,56440,2.5,11.99,16.78,25.47,34.34,42.77,24950,34910,52970,71420,88970,2014
64812,MA,78100,"Springfield, MA-CT",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,2740,7.5,9.414,0.71,23.54,48970,3.9,9.07,14.11,20.53,29.13,41.87,18860,29340,42700,60590,87100,2014
64829,MA,78100,"Springfield, MA-CT",29-0000,Healthcare Practitioners and Technical Occupations,major,20780,3.4,71.354,1.23,38.19,79430,4.5,15.72,22.75,31.82,43.79,64.11,32690,47320,66180,91080,133360,2014
64877,MA,78100,"Springfield, MA-CT",31-0000,Healthcare Support Occupations,major,9540,4.8,32.765,1.12,15.71,32670,2,10.57,12.37,14.81,18,22.23,21990,25730,30810,37440,46230,2014
64892,MA,78100,"Springfield, MA-CT",33-0000,Protective Service Occupations,major,8580,7.2,29.454,1.21,22.5,46790,3.8,9.86,14.96,21.9,27.37,35.54,20510,31120,45540,56930,73920,2014
64907,MA,78100,"Springfield, MA-CT",35-0000,Food Preparation and Serving Related Occupations,major,25230,3.3,86.624,0.95,10.95,22780,1.3,8.44,8.83,9.41,11.65,15.37,17540,18370,19570,24240,31970,2014
64924,MA,78100,"Springfield, MA-CT",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,9150,4.1,31.426,0.97,13.84,28800,2,8.81,9.76,12.96,16.61,20.69,18310,20300,26950,34550,43040,2014
64932,MA,78100,"Springfield, MA-CT",39-0000,Personal Care and Service Occupations,major,8480,5.9,29.137,0.95,12.93,26900,3.4,8.65,9.28,11.1,14.43,20.9,18000,19290,23090,30010,43470,2014
64949,MA,78100,"Springfield, MA-CT",41-0000,Sales and Related Occupations,major,27710,3.1,95.147,0.9,17.56,36520,2.6,8.72,9.29,11.8,20.54,33.27,18130,19320,24540,42720,69190,2014
64968,MA,78100,"Springfield, MA-CT",43-0000,Office and Administrative Support Occupations,major,44140,2.2,151.584,0.95,17.8,37030,0.7,9.98,12.78,16.83,21.95,27.29,20760,26580,35000,45650,56770,2014
65019,MA,78100,"Springfield, MA-CT",45-0000,"Farming, Fishing, and Forestry Occupations",major,110,30.4,0.374,0.11,14.81,30810,11.1,8.73,9.7,12.36,16.89,25.96,18150,20170,25710,35140,54000,2014
65021,MA,78100,"Springfield, MA-CT",47-0000,Construction and Extraction Occupations,major,9240,3.5,31.746,0.81,24.97,51940,1.7,14.45,17.71,24.17,31.13,37.2,30060,36830,50270,64740,77370,2014
65048,MA,78100,"Springfield, MA-CT",49-0000,"Installation, Maintenance, and Repair Occupations",major,11170,5.1,38.357,0.99,23.01,47860,1.6,12.48,15.86,21.59,29.23,36.18,25950,32980,44900,60800,75250,2014
65076,MA,78100,"Springfield, MA-CT",51-0000,Production Occupations,major,19890,4.6,68.295,1.03,18.54,38570,1.6,9.73,12.49,17.26,22.73,29.05,20240,25980,35900,47270,60410,2014
65141,MA,78100,"Springfield, MA-CT",53-0000,Transportation and Material Moving Occupations,major,21990,3.8,75.519,1.1,17.08,35520,2,9.3,11.19,15.82,20.95,26.94,19340,23280,32920,43570,56040,2014
65168,MA,78254,"Taunton-Norton-Raynham, MA NECTA Division",11-0000,Management Occupations,major,2610,6.1,60.939,1.22,53.64,111570,2.4,23.05,33.02,46.85,65.72,#,47940,68680,97440,136700,#,2014
65186,MA,78254,"Taunton-Norton-Raynham, MA NECTA Division",13-0000,Business and Financial Operations Occupations,major,1220,4.9,28.591,0.57,36.17,75220,2.3,20.45,26.06,34.43,43.37,53.15,42530,54200,71610,90210,110540,2014
65201,MA,78254,"Taunton-Norton-Raynham, MA NECTA Division",15-0000,Computer and Mathematical Occupations,major,810,26,18.98,0.67,40.94,85150,2.6,23.18,29.78,39.2,51.28,62.41,48220,61950,81540,106660,129800,2014
65211,MA,78254,"Taunton-Norton-Raynham, MA NECTA Division",17-0000,Architecture and Engineering Occupations,major,930,6.3,21.631,1.21,40.19,83590,4.7,22.43,28.8,36.4,49.27,66.75,46660,59900,75710,102490,138840,2014
65219,MA,78254,"Taunton-Norton-Raynham, MA NECTA Division",19-0000,"Life, Physical, and Social Science Occupations",major,260,6.2,5.974,0.71,37.89,78820,3.8,21.26,28.02,36.08,45.88,55.02,44210,58290,75050,95430,114430,2014
65220,MA,78254,"Taunton-Norton-Raynham, MA NECTA Division",21-0000,Community and Social Service Occupations,major,1270,8,29.745,2.08,21.81,45370,4.6,11.62,14.59,20.28,27.79,34.45,24160,30350,42180,57790,71650,2014
65227,MA,78254,"Taunton-Norton-Raynham, MA NECTA Division",23-0000,Legal Occupations,major,300,22.7,6.988,0.9,42.97,89380,4.5,24.79,28.28,37.59,56.52,68.69,51570,58820,78190,117560,142870,2014
65230,MA,78254,"Taunton-Norton-Raynham, MA NECTA Division",25-0000,"Education, Training, and Library Occupations",major,2930,10.2,68.422,1.1,27.16,56500,4,11.11,15.61,25.47,36.15,44.5,23110,32470,52970,75180,92550,2014
65246,MA,78254,"Taunton-Norton-Raynham, MA NECTA Division",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,420,12.9,9.756,0.73,20.81,43280,5.2,9.43,11.33,18.28,26.76,36.33,19620,23570,38020,55650,75570,2014
