,PRIM_STATE,AREA,AREA_TITLE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,year
58643,LA,43340,"Shreveport-Bossier City, LA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,1220,10,7.099,0.53,19.4,40350,7.2,9.19,12.05,15.88,23.08,30.88,19110,25050,33030,48000,64220,2011
58656,LA,43340,"Shreveport-Bossier City, LA",29-0000,Healthcare Practitioners and Technical Occupations,major,13300,6,77.384,1.32,30.57,63580,4.3,14.26,18,23.63,34.56,53.6,29660,37430,49160,71890,111490,2011
58691,LA,43340,"Shreveport-Bossier City, LA",31-0000,Healthcare Support Occupations,major,6250,5.3,36.354,1.18,11.23,23360,2.5,7.82,8.55,10,12.85,17.66,16260,17770,20800,26730,36730,2011
58704,LA,43340,"Shreveport-Bossier City, LA",33-0000,Protective Service Occupations,major,5390,3.2,31.372,1.26,17.91,37260,6.1,8.31,10.43,17.05,23.73,28.82,17280,21700,35470,49350,59930,2011
58715,LA,43340,"Shreveport-Bossier City, LA",35-0000,Food Preparation and Serving Related Occupations,major,16540,2.3,96.266,1.1,9.57,19900,1.9,7.62,8.05,8.77,9.88,13.27,15840,16740,18240,20560,27610,2011
58733,LA,43340,"Shreveport-Bossier City, LA",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,7260,7,42.241,1.29,10.29,21400,1.7,7.7,8.26,9.2,11.35,14.25,16010,17180,19130,23610,29640,2011
58740,LA,43340,"Shreveport-Bossier City, LA",39-0000,Personal Care and Service Occupations,major,6180,7.1,35.947,1.27,10.82,22510,3.8,7.69,8.22,9.1,12.55,17.23,15990,17090,18930,26110,35840,2011
58756,LA,43340,"Shreveport-Bossier City, LA",41-0000,Sales and Related Occupations,major,19980,3.9,116.28,1.09,14.43,30010,2.6,7.89,8.62,10.59,16.77,25.56,16410,17920,22020,34880,53170,2011
58775,LA,43340,"Shreveport-Bossier City, LA",43-0000,Office and Administrative Support Occupations,major,27770,2.3,161.597,0.97,14.49,30150,0.9,8.5,10.2,13.25,17.45,22.57,17670,21220,27570,36290,46940,2011
58820,LA,43340,"Shreveport-Bossier City, LA",45-0000,"Farming, Fishing, and Forestry Occupations",major,170,30,1.013,0.32,16.11,33510,13.7,8.1,9.29,16.49,20.97,25.02,16850,19320,34300,43620,52040,2011
58822,LA,43340,"Shreveport-Bossier City, LA",47-0000,Construction and Extraction Occupations,major,9240,5.6,53.794,1.39,19.21,39950,1.9,10.69,13.16,17.18,23.23,29.09,22240,27370,35740,48320,60500,2011
58849,LA,43340,"Shreveport-Bossier City, LA",49-0000,"Installation, Maintenance, and Repair Occupations",major,9000,3.8,52.399,1.35,18.42,38310,2.6,10.07,12.48,17.04,23.32,28.66,20940,25960,35450,48500,59610,2011
58875,LA,43340,"Shreveport-Bossier City, LA",51-0000,Production Occupations,major,8440,4.6,49.141,0.75,17.25,35870,3.9,8.69,11.53,16.16,21.79,27.48,18080,23970,33610,45320,57170,2011
58905,LA,43340,"Shreveport-Bossier City, LA",53-0000,Transportation and Material Moving Occupations,major,11880,4.3,69.14,1.03,14.15,29430,2.3,8.09,9.19,12.28,17.01,23.08,16830,19100,25550,35380,48010,2011
58927,MA,70900,"Barnstable Town, MA",11-0000,Management Occupations,major,3670,3.8,39.203,0.81,50.44,104920,2.5,24.53,33.13,43.73,59.05,86.26,51020,68900,90950,122820,179410,2011
58948,MA,70900,"Barnstable Town, MA",13-0000,Business and Financial Operations Occupations,major,2440,5.1,26.024,0.54,33.39,69440,2.9,18.81,24.02,30.51,39.17,49.51,39130,49950,63470,81460,102980,2011
58967,MA,70900,"Barnstable Town, MA",15-0000,Computer and Mathematical Occupations,major,900,11.3,9.639,0.36,33.91,70530,3.7,19.23,23.08,31.73,42.17,52.08,40000,48010,66000,87720,108330,2011
58974,MA,70900,"Barnstable Town, MA",17-0000,Architecture and Engineering Occupations,major,1150,5,12.259,0.68,35.17,73160,2,19.13,25.29,34.43,43.75,53.82,39790,52610,71620,90990,111940,2011
58987,MA,70900,"Barnstable Town, MA",19-0000,"Life, Physical, and Social Science Occupations",major,1300,4.1,13.872,1.64,37.78,78570,4.7,17.47,23.9,34.19,47.01,66.06,36340,49720,71120,97780,137410,2011
58996,MA,70900,"Barnstable Town, MA",21-0000,Community and Social Service Occupations,major,2100,13.5,22.422,1.52,20.9,43470,4.3,11.35,13.68,19.08,27.56,33.92,23600,28450,39680,57320,70550,2011
59008,MA,70900,"Barnstable Town, MA",23-0000,Legal Occupations,major,250,36.8,2.633,0.34,44.26,92050,21.4,19.76,22.36,28.54,45.35,#,41110,46510,59360,94320,#,2011
59011,MA,70900,"Barnstable Town, MA",25-0000,"Education, Training, and Library Occupations",major,5710,11.6,60.96,0.93,25.43,52890,1.9,11.89,17.22,26.66,33.27,36.42,24730,35820,55460,69210,75760,2011
59027,MA,70900,"Barnstable Town, MA",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,1230,8,13.084,0.97,22.86,47540,4.9,11.2,15.14,20.39,27.66,38.55,23290,31500,42410,57540,80180,2011
59036,MA,70900,"Barnstable Town, MA",29-0000,Healthcare Practitioners and Technical Occupations,major,6560,3.8,70.026,1.2,38.76,80630,3.2,19.07,25.54,33.88,44.01,56.13,39670,53130,70470,91550,116750,2011
59063,MA,70900,"Barnstable Town, MA",31-0000,Healthcare Support Occupations,major,3610,5.7,38.521,1.25,15.39,32010,3.1,10.32,11.98,14.05,17.52,22.74,21460,24920,29230,36440,47300,2011
59074,MA,70900,"Barnstable Town, MA",33-0000,Protective Service Occupations,major,2130,6.3,22.715,0.91,23.05,47950,2.5,11.2,15.36,23.1,28.82,34.98,23300,31950,48050,59940,72760,2011
59082,MA,70900,"Barnstable Town, MA",35-0000,Food Preparation and Serving Related Occupations,major,11840,3.3,126.309,1.44,12.38,25750,2.3,8.54,9.11,11.17,14.37,17.98,17750,18950,23230,29890,37410,2011
59098,MA,70900,"Barnstable Town, MA",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,4210,7,44.939,1.38,15.01,31220,2.2,9.57,11.18,14.49,17.66,21.63,19900,23250,30130,36720,44990,2011
59105,MA,70900,"Barnstable Town, MA",39-0000,Personal Care and Service Occupations,major,3690,6.4,39.406,1.4,13.54,28160,3.1,8.94,10.04,12.12,14.59,19.7,18590,20890,25210,30350,40980,2011
59119,MA,70900,"Barnstable Town, MA",41-0000,Sales and Related Occupations,major,12100,4.7,129.17,1.21,16.99,35340,2.7,8.72,9.58,12.65,19.84,30.13,18140,19920,26320,41270,62680,2011
59136,MA,70900,"Barnstable Town, MA",43-0000,Office and Administrative Support Occupations,major,15880,2.7,169.487,1.02,17.44,36280,1.3,9.8,12.46,16.4,21.67,26.7,20390,25920,34110,45070,55530,2011
59179,MA,70900,"Barnstable Town, MA",45-0000,"Farming, Fishing, and Forestry Occupations",major,140,28.2,1.538,0.48,13.16,27370,10.1,8.37,8.84,11.1,17.17,19.99,17400,18400,23090,35710,41590,2011
59181,MA,70900,"Barnstable Town, MA",47-0000,Construction and Extraction Occupations,major,3430,5.4,36.589,0.95,24.22,50370,3.8,14.84,17.78,22.23,28.43,36.95,30860,36970,46250,59130,76860,2011
59197,MA,70900,"Barnstable Town, MA",49-0000,"Installation, Maintenance, and Repair Occupations",major,3680,6.1,39.222,1.01,23.45,48780,2.1,13.1,16.96,22.36,28.61,35.7,27240,35280,46510,59500,74250,2011
59215,MA,70900,"Barnstable Town, MA",51-0000,Production Occupations,major,2480,7.2,26.494,0.41,18.02,37480,3.3,9.31,11.54,16.56,22.04,28.64,19370,24000,34430,45840,59560,2011
59238,MA,70900,"Barnstable Town, MA",53-0000,Transportation and Material Moving Occupations,major,5200,5.2,55.486,0.82,16.51,34340,2.8,8.89,10.56,15.32,20.36,25.87,18500,21970,31870,42350,53800,2011
59261,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",11-0000,Management Occupations,major,115680,1.2,69.027,1.43,62.36,129710,1,29.4,40.02,55.2,76.27,#,61150,83240,114810,158640,#,2011
59293,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",13-0000,Business and Financial Operations Occupations,major,116790,1.6,69.69,1.45,39.25,81640,1.3,20.39,26.39,35,45.88,62.76,42410,54890,72790,95420,130540,2011
59322,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",15-0000,Computer and Mathematical Occupations,major,91110,2.9,54.365,2.05,43.54,90560,0.8,24.85,32.47,42.29,53.68,65.86,51680,67530,87960,111650,136980,2011
59337,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",17-0000,Architecture and Engineering Occupations,major,40470,2.8,24.149,1.34,41.01,85300,1.3,23.2,29.67,39.1,50.72,63.26,48260,61710,81340,105490,131580,2011
59368,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",19-0000,"Life, Physical, and Social Science Occupations",major,32630,3.1,19.47,2.31,35.78,74430,2.9,16.76,22.24,31.98,45.03,59.36,34870,46250,66510,93660,123480,2011
59407,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",21-0000,Community and Social Service Occupations,major,31150,3.2,18.59,1.26,22.66,47120,3.5,11.88,14.62,20.9,28.82,36.69,24720,30400,43460,59940,76310,2011
59423,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",23-0000,Legal Occupations,major,18430,2.8,10.997,1.41,51.64,107400,3.1,19.09,27.04,41.18,66.77,#,39700,56240,85650,138870,#,2011
59432,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",25-0000,"Education, Training, and Library Occupations",major,107710,2.4,64.269,0.98,31.78,66100,4.1,12.81,18.32,28.26,38.39,52.53,26640,38100,58770,79850,109250,2011
59488,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,32610,5.6,19.457,1.45,29.43,61210,1.9,13.22,18.37,26.12,36.25,48.5,27490,38210,54320,75410,100880,2011
59527,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",29-0000,Healthcare Practitioners and Technical Occupations,major,123980,2.3,73.979,1.26,41.43,86170,3,17.32,24.67,35.57,51.87,69.98,36030,51310,73990,107890,145550,2011
59578,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",31-0000,Healthcare Support Occupations,major,48480,3.3,28.93,0.94,16.28,33860,2,11.19,12.77,15.01,18.48,23.11,23280,26560,31230,38440,48070,2011
59594,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",33-0000,Protective Service Occupations,major,41000,3.9,24.467,0.98,22.59,46990,4.6,10.64,13.9,21.6,29.55,35.21,22130,28920,44930,61470,73230,2011
59610,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",35-0000,Food Preparation and Serving Related Occupations,major,133540,1.3,79.686,0.91,12.84,26700,1.3,8.55,9.19,11.18,14.6,19.51,17780,19110,23250,30360,40580,2011
59628,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,52700,1.6,31.446,0.96,15.74,32730,1.3,9.93,11.91,15.03,18.52,22.64,20650,24780,31260,38520,47090,2011
59637,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",39-0000,Personal Care and Service Occupations,major,45440,4.1,27.112,0.96,15.08,31360,2.1,8.9,10.32,13.2,17.17,23.36,18520,21460,27450,35720,48590,2011
59661,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",41-0000,Sales and Related Occupations,major,161010,1.7,96.076,0.9,24.47,50890,2.3,8.88,10.18,15.3,31.54,51.46,18470,21180,31830,65590,107030,2011
59682,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",43-0000,Office and Administrative Support Occupations,major,266100,1.3,158.786,0.95,19.99,41570,0.6,10.96,14.53,18.98,24.56,29.77,22790,30220,39480,51090,61920,2011
59736,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",45-0000,"Farming, Fishing, and Forestry Occupations",major,510,42,0.301,0.09,15.99,33270,9.4,8.63,9.35,15.04,20.39,26.28,17950,19440,31280,42400,54650,2011
59740,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",47-0000,Construction and Extraction Occupations,major,41850,2.9,24.972,0.65,29.16,60650,1.5,15.85,20.31,27.81,37.45,45.03,32960,42230,57850,77900,93670,2011
59776,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",49-0000,"Installation, Maintenance, and Repair Occupations",major,46210,2.7,27.577,0.71,25.62,53300,1,14.73,18.79,25.02,32.3,37.02,30630,39080,52030,67180,76990,2011
59813,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",51-0000,Production Occupations,major,60090,2.8,35.854,0.55,18.6,38680,1,10.15,12.9,17.11,22.4,28.94,21120,26830,35590,46590,60190,2011
59899,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",53-0000,Transportation and Material Moving Occupations,major,68380,3.3,40.801,0.61,17.06,35480,1.7,9.09,11,14.86,20.81,27.3,18900,22890,30920,43280,56790,2011
59937,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",11-0000,Management Occupations,major,4980,4.5,57.643,1.2,45.39,94400,1.8,23.58,29.86,38.38,53.91,75.55,49050,62110,79830,112140,157130,2011
59960,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",13-0000,Business and Financial Operations Occupations,major,2680,4.7,31.075,0.65,30.45,63330,1.8,18.48,22.42,28.26,36.12,46.39,38440,46640,58780,75140,96490,2011
59980,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",15-0000,Computer and Mathematical Occupations,major,700,9.4,8.105,0.31,33.72,70150,4.5,16.11,22.06,32.18,42.2,54.09,33500,45880,66940,87780,112500,2011
59987,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",17-0000,Architecture and Engineering Occupations,major,550,9.3,6.381,0.35,35.04,72880,3.8,19.73,25.38,32.45,43.29,52.97,41030,52800,67500,90040,110180,2011
59995,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",19-0000,"Life, Physical, and Social Science Occupations",major,520,36.2,6.026,0.71,31.99,66540,3.5,17.59,22.02,30.48,41.09,50.02,36590,45800,63390,85460,104030,2011
59999,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",21-0000,Community and Social Service Occupations,major,2030,10.3,23.502,1.59,20.64,42930,4.7,11.19,14.07,18.64,26.74,33.1,23270,29270,38780,55610,68850,2011
60010,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",23-0000,Legal Occupations,major,440,19.1,5.15,0.66,38.99,81100,13.6,16.12,21.01,31.18,47.33,72.72,33530,43700,64860,98450,151250,2011
60013,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",25-0000,"Education, Training, and Library Occupations",major,7360,19.4,85.225,1.3,25.08,52170,2.6,11.92,15.51,24.9,33.08,39.61,24790,32250,51800,68810,82380,2011
60035,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,700,9.4,8.118,0.6,23.71,49310,6.8,9.25,13.99,21.07,31.06,40.62,19250,29100,43830,64600,84500,2011
60042,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",29-0000,Healthcare Practitioners and Technical Occupations,major,6520,4.6,75.444,1.29,37.48,77950,3,16.1,24.2,32.67,44.76,57.19,33490,50330,67940,93110,118950,2011
60067,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",31-0000,Healthcare Support Occupations,major,2880,5.3,33.296,1.08,15.24,31700,2.7,10.37,12.05,14.06,17.62,21.74,21560,25060,29250,36650,45220,2011
60076,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",33-0000,Protective Service Occupations,major,2670,5.5,30.887,1.24,26.2,54500,6.6,9.9,19.87,28.93,33.19,35.86,20590,41330,60160,69030,74580,2011
60084,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",35-0000,Food Preparation and Serving Related Occupations,major,7620,5.6,88.19,1.01,11.01,22910,1.8,8.39,8.75,9.39,12.04,16.38,17450,18210,19540,25050,34060,2011
60099,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,2330,7.9,26.954,0.82,15.31,31850,2,9.62,11.33,14.44,18.47,22.55,20010,23560,30040,38410,46900,2011
60106,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",39-0000,Personal Care and Service Occupations,major,2210,9.8,25.535,0.91,14.32,29790,3.3,8.73,9.67,12.33,16.43,22.47,18150,20120,25660,34180,46740,2011
60116,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",41-0000,Sales and Related Occupations,major,9580,6.7,110.849,1.04,18.28,38030,3.8,8.64,9.28,12.24,22.11,35.51,17980,19300,25450,45980,73860,2011
60129,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",43-0000,Office and Administrative Support Occupations,major,14160,2.6,163.937,0.98,17.36,36110,1.6,9.36,12.34,16.58,21.6,26.38,19460,25670,34490,44930,54860,2011
60170,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",45-0000,"Farming, Fishing, and Forestry Occupations",major,**,**,**,**,16.43,34180,8,9.33,11.9,16.24,19.08,23.11,19400,24760,33780,39680,48070,2011
60171,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",47-0000,Construction and Extraction Occupations,major,3880,6.3,44.887,1.16,25.47,52970,2.5,13.71,17.78,24.78,32.15,39.22,28520,36980,51540,66870,81580,2011
60189,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",49-0000,"Installation, Maintenance, and Repair Occupations",major,3070,6.6,35.56,0.91,22.13,46040,3.1,12.18,16.06,21.2,27.63,34.13,25340,33410,44090,57480,70980,2011
60207,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",51-0000,Production Occupations,major,5040,5.6,58.341,0.89,17.05,35470,3.2,8.89,10.5,15.62,21.33,27.87,18500,21840,32480,44360,57970,2011
60238,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",53-0000,Transportation and Material Moving Occupations,major,6410,6.1,74.184,1.1,17.12,35610,3.9,8.83,10.02,15.5,22.05,29.12,18360,20840,32230,45870,60580,2011
60256,MA,73104,"Framingham, MA NECTA Division",11-0000,Management Occupations,major,11120,4.8,71.567,1.48,63.98,133080,2.6,31.05,42.24,57.29,78.54,#,64590,87850,119160,163360,#,2011
60284,MA,73104,"Framingham, MA NECTA Division",13-0000,Business and Financial Operations Occupations,major,10490,5,67.522,1.4,38.83,80770,3,20.54,26.43,35.11,46.7,58.95,42720,54970,73030,97130,122620,2011
60309,MA,73104,"Framingham, MA NECTA Division",15-0000,Computer and Mathematical Occupations,major,12780,9,82.214,3.1,45.26,94140,2.6,26.1,34.21,43.63,55.35,68.25,54300,71150,90750,115120,141960,2011
60321,MA,73104,"Framingham, MA NECTA Division",17-0000,Architecture and Engineering Occupations,major,5770,12.3,37.142,2.06,40.4,84040,2.6,21.12,28.17,39.25,51.24,62.65,43930,58590,81640,106580,130310,2011
60344,MA,73104,"Framingham, MA NECTA Division",19-0000,"Life, Physical, and Social Science Occupations",major,2450,16.6,15.759,1.87,39.22,81570,4.4,17.24,24.24,34.79,49.37,66.41,35870,50430,72360,102690,138140,2011
60357,MA,73104,"Framingham, MA NECTA Division",21-0000,Community and Social Service Occupations,major,2520,6.2,16.234,1.1,19.61,40800,6.5,10.64,12.75,17.16,25.08,33.21,22140,26510,35700,52160,69070,2011
60369,MA,73104,"Framingham, MA NECTA Division",23-0000,Legal Occupations,major,860,8.3,5.551,0.71,47.79,99400,7.9,17.34,24.01,38.17,66.77,88.95,36060,49950,79400,138880,185020,2011
60372,MA,73104,"Framingham, MA NECTA Division",25-0000,"Education, Training, and Library Occupations",major,9440,4.3,60.731,0.93,24.41,50780,2.8,12,16.28,23.61,32.23,38.39,24950,33860,49100,67030,79860,2011
60390,MA,73104,"Framingham, MA NECTA Division",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,2300,6.2,14.785,1.1,30.98,64430,3.5,13.69,20.25,29.13,39.62,51.57,28470,42130,60580,82420,107270,2011
60404,MA,73104,"Framingham, MA NECTA Division",29-0000,Healthcare Practitioners and Technical Occupations,major,7690,7.9,49.515,0.85,38.96,81030,2.6,18.39,25.51,34.33,45.93,57.84,38250,53060,71410,95540,120310,2011
60431,MA,73104,"Framingham, MA NECTA Division",31-0000,Healthcare Support Occupations,major,3620,8.8,23.318,0.76,15.59,32430,1.9,11.81,12.87,14.6,17.55,21.38,24570,26760,30370,36510,44470,2011
60442,MA,73104,"Framingham, MA NECTA Division",33-0000,Protective Service Occupations,major,2340,7,15.039,0.6,25.83,53720,5,13.46,19.72,25.46,31.76,37.44,27990,41020,52950,66050,77880,2011
60450,MA,73104,"Framingham, MA NECTA Division",35-0000,Food Preparation and Serving Related Occupations,major,11360,2.9,73.106,0.84,12.02,25000,2.5,8.51,9.06,11,13.98,17.25,17690,18840,22880,29080,35890,2011
60466,MA,73104,"Framingham, MA NECTA Division",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,4220,3.8,27.176,0.83,14.3,29740,2.5,9.52,11.08,13.33,16.6,20.86,19810,23050,27720,34520,43390,2011
60472,MA,73104,"Framingham, MA NECTA Division",39-0000,Personal Care and Service Occupations,major,2990,12.4,19.241,0.68,15.56,32360,4.7,9.19,10.97,13.3,17.15,26.65,19110,22810,27670,35670,55430,2011
60485,MA,73104,"Framingham, MA NECTA Division",41-0000,Sales and Related Occupations,major,19110,2.6,122.965,1.16,21.09,43880,3.3,8.7,9.51,13.68,26.43,43.94,18090,19780,28450,54960,91400,2011
60504,MA,73104,"Framingham, MA NECTA Division",43-0000,Office and Administrative Support Occupations,major,22790,4,146.676,0.88,18.64,38760,1.1,10.25,13.37,17.58,22.8,28.2,21330,27810,36560,47420,58660,2011
60546,MA,73104,"Framingham, MA NECTA Division",45-0000,"Farming, Fishing, and Forestry Occupations",major,50,45.7,0.345,0.11,13.1,27240,17.5,8.29,8.57,9.05,13.3,29.51,17240,17830,18820,27660,61370,2011
60548,MA,73104,"Framingham, MA NECTA Division",47-0000,Construction and Extraction Occupations,major,4730,9.6,30.408,0.79,27.86,57950,2.3,14.9,19.92,27.13,34.8,43.07,30980,41420,56430,72380,89590,2011
60565,MA,73104,"Framingham, MA NECTA Division",49-0000,"Installation, Maintenance, and Repair Occupations",major,5180,7,33.36,0.86,25.17,52340,2,13.92,17.71,24.52,31.77,37.26,28960,36840,51000,66080,77500,2011
60587,MA,73104,"Framingham, MA NECTA Division",51-0000,Production Occupations,major,7820,11.7,50.328,0.77,17.82,37060,2.3,9.77,12.11,16.24,21.8,28.23,20320,25190,33780,45350,58710,2011
60621,MA,73104,"Framingham, MA NECTA Division",53-0000,Transportation and Material Moving Occupations,major,5750,8,37.019,0.55,15.22,31660,2.6,8.84,9.99,13.51,19.42,24.14,18380,20770,28100,40390,50210,2011
60639,MA,73604,"Haverhill-North Andover-Amesbury, MA-NH NECTA Division",11-0000,Management Occupations,major,3820,4.9,49.829,1.03,52.45,109100,2.3,24.37,31.88,43.77,63.72,#,50680,66320,91040,132540,#,2011
60661,MA,73604,"Haverhill-North Andover-Amesbury, MA-NH NECTA Division",13-0000,Business and Financial Operations Occupations,major,2410,6.6,31.352,0.65,34.01,70740,2.1,17.92,22.57,29.94,39.97,55.54,37270,46940,62270,83140,115530,2011
60681,MA,73604,"Haverhill-North Andover-Amesbury, MA-NH NECTA Division",15-0000,Computer and Mathematical Occupations,major,850,10.5,11.113,0.42,38.81,80730,8.3,17.92,23.79,33.09,45.95,63.71,37270,49490,68830,95570,132510,2011
60689,MA,73604,"Haverhill-North Andover-Amesbury, MA-NH NECTA Division",17-0000,Architecture and Engineering Occupations,major,1350,11.5,17.601,0.98,34.76,72300,5.3,18.23,23.02,31.14,42.65,58.91,37910,47880,64770,88710,122540,2011
60701,MA,73604,"Haverhill-North Andover-Amesbury, MA-NH NECTA Division",19-0000,"Life, Physical, and Social Science Occupations",major,530,13.9,6.93,0.82,30.73,63910,4,17.39,20.95,27.96,37.95,45.6,36180,43580,58150,78930,94860,2011
60706,MA,73604,"Haverhill-North Andover-Amesbury, MA-NH NECTA Division",21-0000,Community and Social Service Occupations,major,1220,6.9,15.947,1.08,20.04,41670,3.4,11.23,13.2,17.76,26.42,32.63,23360,27450,36950,54940,67880,2011
60714,MA,73604,"Haverhill-North Andover-Amesbury, MA-NH NECTA Division",23-0000,Legal Occupations,major,130,16.4,1.71,0.22,37.74,78490,10.8,16.77,21.68,31.65,53.45,67.19,34890,45100,65830,111180,139750,2011
60717,MA,73604,"Haverhill-North Andover-Amesbury, MA-NH NECTA Division",25-0000,"Education, Training, and Library Occupations",major,7370,9.1,96.082,1.47,23.49,48860,3.3,11.45,14.91,21.21,30.97,38,23810,31010,44120,64420,79040,2011
60734,MA,73604,"Haverhill-North Andover-Amesbury, MA-NH NECTA Division",27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,710,13.3,9.291,0.69,21.78,45310,5.1,9.09,12.11,18.39,26.87,35.51,18910,25190,38250,55890,73860,2011
60741,MA,73604,"Haverhill-North Andover-Amesbury, MA-NH NECTA Division",29-0000,Healthcare Practitioners and Technical Occupations,major,4490,6.4,58.554,1,36.95,76860,3.8,16.8,24.06,30.93,40.17,59.12,34940,50050,64330,83550,122960,2011
60766,MA,73604,"Haverhill-North Andover-Amesbury, MA-NH NECTA Division",31-0000,Healthcare Support Occupations,major,2700,8,35.19,1.14,14.58,30330,1.8,10.2,11.8,13.7,16.56,20.11,21220,24540,28490,34440,41820,2011
60778,MA,73604,"Haverhill-North Andover-Amesbury, MA-NH NECTA Division",33-0000,Protective Service Occupations,major,1980,6.4,25.784,1.03,21.35,44410,2.5,11.94,15.51,20.37,25.81,32.48,24830,32260,42370,53690,67550,2011
60787,MA,73604,"Haverhill-North Andover-Amesbury, MA-NH NECTA Division",35-0000,Food Preparation and Serving Related Occupations,major,7310,4,95.272,1.09,11.34,23600,1.8,8.22,8.74,10.04,12.99,16.45,17090,18170,20890,27020,34220,2011
60803,MA,73604,"Haverhill-North Andover-Amesbury, MA-NH NECTA Division",37-0000,Building and Grounds Cleaning and Maintenance Occupations,major,2170,7.1,28.23,0.86,14.23,29610,1.7,9.11,10.84,13.43,16.89,20.93,18960,22550,27930,35120,43530,2011
60809,MA,73604,"Haverhill-North Andover-Amesbury, MA-NH NECTA Division",39-0000,Personal Care and Service Occupations,major,2420,5.8,31.503,1.12,12.91,26860,3.5,8.3,8.94,11.34,15.17,19.2,17260,18600,23590,31560,39940,2011
60819,MA,73604,"Haverhill-North Andover-Amesbury, MA-NH NECTA Division",41-0000,Sales and Related Occupations,major,8510,3,110.943,1.04,19.8,41180,3.9,8.55,9.67,13.06,21.45,39.25,17790,20110,27170,44610,81650,2011
60834,MA,73604,"Haverhill-North Andover-Amesbury, MA-NH NECTA Division",43-0000,Office and Administrative Support Occupations,major,12480,2.6,162.642,0.98,16.73,34800,0.9,9.86,12.37,15.89,20.24,25.52,20510,25720,33050,42100,53090,2011
60869,MA,73604,"Haverhill-North Andover-Amesbury, MA-NH NECTA Division",45-0000,"Farming, Fishing, and Forestry Occupations",major,110,32.2,1.42,0.44,10.96,22790,4.9,8.18,9.13,10.4,11.89,14.34,17010,19000,21640,24740,29820,2011
