CBSA Code,CBSA Title,County/County Equivalent,State Name,FIPS State Code,FIPS County Code
28700,"Kingsport-Bristol-Bristol, TN-VA",Scott County,Virginia,51,169
28700,"Kingsport-Bristol-Bristol, TN-VA",Washington County,Virginia,51,191
28700,"Kingsport-Bristol-Bristol, TN-VA",Bristol city,Virginia,51,520
28740,"Kingston, NY",Ulster County,New York,36,111
28780,"Kingsville, TX",Kenedy County,Texas,48,261
28780,"Kingsville, TX",Kleberg County,Texas,48,273
28820,"Kinston, NC",Lenoir County,North Carolina,37,107
28860,"Kirksville, MO",Adair County,Missouri,29,1
28860,"Kirksville, MO",Schuyler County,Missouri,29,197
28900,"Klamath Falls, OR",Klamath County,Oregon,41,35
28940,"Knoxville, TN",Anderson County,Tennessee,47,1
28940,"Knoxville, TN",Blount County,Tennessee,47,9
28940,"Knoxville, TN",Campbell County,Tennessee,47,13
28940,"Knoxville, TN",Grainger County,Tennessee,47,57
28940,"Knoxville, TN",Knox County,Tennessee,47,93
28940,"Knoxville, TN",Loudon County,Tennessee,47,105
28940,"Knoxville, TN",Morgan County,Tennessee,47,129
28940,"Knoxville, TN",Roane County,Tennessee,47,145
28940,"Knoxville, TN",Union County,Tennessee,47,173
29020,"Kokomo, IN",Howard County,Indiana,18,67
29060,"Laconia, NH",Belknap County,New Hampshire,33,1
29100,"La Crosse-Onalaska, WI-MN",Houston County,Minnesota,27,55
29100,"La Crosse-Onalaska, WI-MN",La Crosse County,Wisconsin,55,63
29180,"Lafayette, LA",Acadia Parish,Louisiana,22,1
29180,"Lafayette, LA",Iberia Parish,Louisiana,22,45
29180,"Lafayette, LA",Lafayette Parish,Louisiana,22,55
29180,"Lafayette, LA",St. Martin Parish,Louisiana,22,99
29180,"Lafayette, LA",Vermilion Parish,Louisiana,22,113
29200,"Lafayette-West Lafayette, IN",Benton County,Indiana,18,7
29200,"Lafayette-West Lafayette, IN",Carroll County,Indiana,18,15
29200,"Lafayette-West Lafayette, IN",Tippecanoe County,Indiana,18,157
29260,"La Grande, OR",Union County,Oregon,41,61
29300,"LaGrange, GA",Troup County,Georgia,13,285
29340,"Lake Charles, LA",Calcasieu Parish,Louisiana,22,19
29340,"Lake Charles, LA",Cameron Parish,Louisiana,22,23
29380,"Lake City, FL",Columbia County,Florida,12,23
29420,"Lake Havasu City-Kingman, AZ",Mohave County,Arizona,4,15
29460,"Lakeland-Winter Haven, FL",Polk County,Florida,12,105
29500,"Lamesa, TX",Dawson County,Texas,48,115
29540,"Lancaster, PA",Lancaster County,Pennsylvania,42,71
29620,"Lansing-East Lansing, MI",Clinton County,Michigan,26,37
29620,"Lansing-East Lansing, MI",Eaton County,Michigan,26,45
29620,"Lansing-East Lansing, MI",Ingham County,Michigan,26,65
29660,"Laramie, WY",Albany County,Wyoming,56,1
29700,"Laredo, TX",Webb County,Texas,48,479
29740,"Las Cruces, NM",Do§a Ana County,New Mexico,35,13
29780,"Las Vegas, NM",San Miguel County,New Mexico,35,47
29820,"Las Vegas-Henderson-Paradise, NV",Clark County,Nevada,32,3
29860,"Laurel, MS",Jasper County,Mississippi,28,61
29860,"Laurel, MS",Jones County,Mississippi,28,67
29900,"Laurinburg, NC",Scotland County,North Carolina,37,165
29940,"Lawrence, KS",Douglas County,Kansas,20,45
29980,"Lawrenceburg, TN",Lawrence County,Tennessee,47,99
30020,"Lawton, OK",Comanche County,Oklahoma,40,31
30020,"Lawton, OK",Cotton County,Oklahoma,40,33
30060,"Lebanon, MO",Laclede County,Missouri,29,105
30140,"Lebanon, PA",Lebanon County,Pennsylvania,42,75
30220,"Levelland, TX",Hockley County,Texas,48,219
30260,"Lewisburg, PA",Union County,Pennsylvania,42,119
30280,"Lewisburg, TN",Marshall County,Tennessee,47,117
30300,"Lewiston, ID-WA",Nez Perce County,Idaho,16,69
30300,"Lewiston, ID-WA",Asotin County,Washington,53,3
30340,"Lewiston-Auburn, ME",Androscoggin County,Maine,23,1
30380,"Lewistown, PA",Mifflin County,Pennsylvania,42,87
30420,"Lexington, NE",Dawson County,Nebraska,31,47
30420,"Lexington, NE",Gosper County,Nebraska,31,73
30460,"Lexington-Fayette, KY",Bourbon County,Kentucky,21,17
30460,"Lexington-Fayette, KY",Clark County,Kentucky,21,49
30460,"Lexington-Fayette, KY",Fayette County,Kentucky,21,67
30460,"Lexington-Fayette, KY",Jessamine County,Kentucky,21,113
30460,"Lexington-Fayette, KY",Scott County,Kentucky,21,209
30460,"Lexington-Fayette, KY",Woodford County,Kentucky,21,239
30580,"Liberal, KS",Seward County,Kansas,20,175
30620,"Lima, OH",Allen County,Ohio,39,3
30660,"Lincoln, IL",Logan County,Illinois,17,107
30700,"Lincoln, NE",Lancaster County,Nebraska,31,109
30700,"Lincoln, NE",Seward County,Nebraska,31,159
30780,"Little Rock-North Little Rock-Conway, AR",Faulkner County,Arkansas,5,45
30780,"Little Rock-North Little Rock-Conway, AR",Grant County,Arkansas,5,53
30780,"Little Rock-North Little Rock-Conway, AR",Lonoke County,Arkansas,5,85
30780,"Little Rock-North Little Rock-Conway, AR",Perry County,Arkansas,5,105
30780,"Little Rock-North Little Rock-Conway, AR",Pulaski County,Arkansas,5,119
30780,"Little Rock-North Little Rock-Conway, AR",Saline County,Arkansas,5,125
30820,"Lock Haven, PA",Clinton County,Pennsylvania,42,35
30860,"Logan, UT-ID",Franklin County,Idaho,16,41
30860,"Logan, UT-ID",Cache County,Utah,49,5
30880,"Logan, WV",Logan County,West Virginia,54,45
30900,"Logansport, IN",Cass County,Indiana,18,17
30940,"London, KY",Knox County,Kentucky,21,121
30940,"London, KY",Laurel County,Kentucky,21,125
30940,"London, KY",Whitley County,Kentucky,21,235
30980,"Longview, TX",Gregg County,Texas,48,183
30980,"Longview, TX",Rusk County,Texas,48,401
30980,"Longview, TX",Upshur County,Texas,48,459
31020,"Longview, WA",Cowlitz County,Washington,53,15
31060,"Los Alamos, NM",Los Alamos County,New Mexico,35,28
11244,"Anaheim-Santa Ana-Irvine, CA",Orange County,California,6,59
31084,"Los Angeles-Long Beach-Glendale, CA",Los Angeles County,California,6,37
31140,"Louisville/Jefferson County, KY-IN",Clark County,Indiana,18,19
31140,"Louisville/Jefferson County, KY-IN",Floyd County,Indiana,18,43
31140,"Louisville/Jefferson County, KY-IN",Harrison County,Indiana,18,61
31140,"Louisville/Jefferson County, KY-IN",Scott County,Indiana,18,143
31140,"Louisville/Jefferson County, KY-IN",Washington County,Indiana,18,175
31140,"Louisville/Jefferson County, KY-IN",Bullitt County,Kentucky,21,29
31140,"Louisville/Jefferson County, KY-IN",Henry County,Kentucky,21,103
31140,"Louisville/Jefferson County, KY-IN",Jefferson County,Kentucky,21,111
31140,"Louisville/Jefferson County, KY-IN",Oldham County,Kentucky,21,185
31140,"Louisville/Jefferson County, KY-IN",Shelby County,Kentucky,21,211
31140,"Louisville/Jefferson County, KY-IN",Spencer County,Kentucky,21,215
31140,"Louisville/Jefferson County, KY-IN",Trimble County,Kentucky,21,223
31180,"Lubbock, TX",Crosby County,Texas,48,107
31180,"Lubbock, TX",Lubbock County,Texas,48,303
31180,"Lubbock, TX",Lynn County,Texas,48,305
31220,"Ludington, MI",Mason County,Michigan,26,105
31260,"Lufkin, TX",Angelina County,Texas,48,5
31300,"Lumberton, NC",Robeson County,North Carolina,37,155
31340,"Lynchburg, VA",Amherst County,Virginia,51,9
31340,"Lynchburg, VA",Appomattox County,Virginia,51,11
31340,"Lynchburg, VA",Bedford County,Virginia,51,19
31340,"Lynchburg, VA",Campbell County,Virginia,51,31
31340,"Lynchburg, VA",Bedford city,Virginia,51,515
31340,"Lynchburg, VA",Lynchburg city,Virginia,51,680
31380,"Macomb, IL",McDonough County,Illinois,17,109
31420,"Macon, GA",Bibb County,Georgia,13,21
31420,"Macon, GA",Crawford County,Georgia,13,79
31420,"Macon, GA",Jones County,Georgia,13,169
31420,"Macon, GA",Monroe County,Georgia,13,207
31420,"Macon, GA",Twiggs County,Georgia,13,289
31460,"Madera, CA",Madera County,California,6,39
31500,"Madison, IN",Jefferson County,Indiana,18,77
31540,"Madison, WI",Columbia County,Wisconsin,55,21
31540,"Madison, WI",Dane County,Wisconsin,55,25
31540,"Madison, WI",Green County,Wisconsin,55,45
31540,"Madison, WI",Iowa County,Wisconsin,55,49
31580,"Madisonville, KY",Hopkins County,Kentucky,21,107
31620,"Magnolia, AR",Columbia County,Arkansas,5,27
31660,"Malone, NY",Franklin County,New York,36,33
31680,"Malvern, AR",Hot Spring County,Arkansas,5,59
31700,"Manchester-Nashua, NH",Hillsborough County,New Hampshire,33,11
31740,"Manhattan, KS",Pottawatomie County,Kansas,20,149
31740,"Manhattan, KS",Riley County,Kansas,20,161
31820,"Manitowoc, WI",Manitowoc County,Wisconsin,55,71
31860,"Mankato-North Mankato, MN",Blue Earth County,Minnesota,27,13
31860,"Mankato-North Mankato, MN",Nicollet County,Minnesota,27,103
31900,"Mansfield, OH",Richland County,Ohio,39,139
31930,"Marietta, OH",Washington County,Ohio,39,167
31940,"Marinette, WI-MI",Menominee County,Michigan,26,109
31940,"Marinette, WI-MI",Marinette County,Wisconsin,55,75
31980,"Marion, IN",Grant County,Indiana,18,53
32000,"Marion, NC",McDowell County,North Carolina,37,111
32020,"Marion, OH",Marion County,Ohio,39,101
32100,"Marquette, MI",Marquette County,Michigan,26,103
32140,"Marshall, MN",Lyon County,Minnesota,27,83
32180,"Marshall, MO",Saline County,Missouri,29,195
32220,"Marshall, TX",Harrison County,Texas,48,203
32260,"Marshalltown, IA",Marshall County,Iowa,19,127
32280,"Martin, TN",Weakley County,Tennessee,47,183
32300,"Martinsville, VA",Henry County,Virginia,51,89
32300,"Martinsville, VA",Martinsville city,Virginia,51,690
32340,"Maryville, MO",Nodaway County,Missouri,29,147
32380,"Mason City, IA",Cerro Gordo County,Iowa,19,33
32380,"Mason City, IA",Worth County,Iowa,19,195
32420,"MayagÅez, PR",Hormigueros Municipio,Puerto Rico,72,67
32420,"MayagÅez, PR",MayagÅez Municipio,Puerto Rico,72,97
32460,"Mayfield, KY",Graves County,Kentucky,21,83
32500,"Maysville, KY",Mason County,Kentucky,21,161
32540,"McAlester, OK",Pittsburg County,Oklahoma,40,121
32580,"McAllen-Edinburg-Mission, TX",Hidalgo County,Texas,48,215
32620,"McComb, MS",Amite County,Mississippi,28,5
32620,"McComb, MS",Pike County,Mississippi,28,113
32660,"McMinnville, TN",Warren County,Tennessee,47,177
32700,"McPherson, KS",McPherson County,Kansas,20,113
32740,"Meadville, PA",Crawford County,Pennsylvania,42,39
32780,"Medford, OR",Jackson County,Oregon,41,29
32820,"Memphis, TN-MS-AR",Crittenden County,Arkansas,5,35
32820,"Memphis, TN-MS-AR",Benton County,Mississippi,28,9
32820,"Memphis, TN-MS-AR",DeSoto County,Mississippi,28,33
32820,"Memphis, TN-MS-AR",Marshall County,Mississippi,28,93
32820,"Memphis, TN-MS-AR",Tate County,Mississippi,28,137
32820,"Memphis, TN-MS-AR",Tunica County,Mississippi,28,143
32820,"Memphis, TN-MS-AR",Fayette County,Tennessee,47,47
32820,"Memphis, TN-MS-AR",Shelby County,Tennessee,47,157
32820,"Memphis, TN-MS-AR",Tipton County,Tennessee,47,167
32860,"Menomonie, WI",Dunn County,Wisconsin,55,33
32900,"Merced, CA",Merced County,California,6,47
32940,"Meridian, MS",Clarke County,Mississippi,28,23
32940,"Meridian, MS",Kemper County,Mississippi,28,69
32940,"Meridian, MS",Lauderdale County,Mississippi,28,75
32980,"Merrill, WI",Lincoln County,Wisconsin,55,69
33020,"Mexico, MO",Audrain County,Missouri,29,7
33060,"Miami, OK",Ottawa County,Oklahoma,40,115
22744,"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL",Broward County,Florida,12,11
33124,"Miami-Miami Beach-Kendall, FL",Miami-Dade County,Florida,12,86
48424,"West Palm Beach-Boca Raton-Delray Beach, FL",Palm Beach County,Florida,12,99
33140,"Michigan City-La Porte, IN",LaPorte County,Indiana,18,91
33180,"Middlesborough, KY",Bell County,Kentucky,21,13
33220,"Midland, MI",Midland County,Michigan,26,111
33260,"Midland, TX",Martin County,Texas,48,317
33260,"Midland, TX",Midland County,Texas,48,329
33300,"Milledgeville, GA",Baldwin County,Georgia,13,9
33300,"Milledgeville, GA",Hancock County,Georgia,13,141
33340,"Milwaukee-Waukesha-West Allis, WI",Milwaukee County,Wisconsin,55,79
33340,"Milwaukee-Waukesha-West Allis, WI",Ozaukee County,Wisconsin,55,89
33340,"Milwaukee-Waukesha-West Allis, WI",Washington County,Wisconsin,55,131
33340,"Milwaukee-Waukesha-West Allis, WI",Waukesha County,Wisconsin,55,133
33420,"Mineral Wells, TX",Palo Pinto County,Texas,48,363
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Anoka County,Minnesota,27,3
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Carver County,Minnesota,27,19
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Chisago County,Minnesota,27,25
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Dakota County,Minnesota,27,37
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,Minnesota,27,53
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Isanti County,Minnesota,27,59
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Le Sueur County,Minnesota,27,79
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Mille Lacs County,Minnesota,27,95
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Ramsey County,Minnesota,27,123
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Scott County,Minnesota,27,139
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Sherburne County,Minnesota,27,141
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Sibley County,Minnesota,27,143
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Washington County,Minnesota,27,163
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Wright County,Minnesota,27,171
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",Pierce County,Wisconsin,55,93
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",St. Croix County,Wisconsin,55,109
33500,"Minot, ND",McHenry County,North Dakota,38,49
33500,"Minot, ND",Renville County,North Dakota,38,75
33500,"Minot, ND",Ward County,North Dakota,38,101
33540,"Missoula, MT",Missoula County,Montana,30,63
33580,"Mitchell, SD",Davison County,South Dakota,46,35
33580,"Mitchell, SD",Hanson County,South Dakota,46,61
33620,"Moberly, MO",Randolph County,Missouri,29,175
33660,"Mobile, AL",Mobile County,Alabama,1,97
33700,"Modesto, CA",Stanislaus County,California,6,99
33740,"Monroe, LA",Ouachita Parish,Louisiana,22,73
33740,"Monroe, LA",Union Parish,Louisiana,22,111
33780,"Monroe, MI",Monroe County,Michigan,26,115
33860,"Montgomery, AL",Autauga County,Alabama,1,1
33860,"Montgomery, AL",Elmore County,Alabama,1,51
33860,"Montgomery, AL",Lowndes County,Alabama,1,85
33860,"Montgomery, AL",Montgomery County,Alabama,1,101
33940,"Montrose, CO",Montrose County,Colorado,8,85
33980,"Morehead City, NC",Carteret County,North Carolina,37,31
34020,"Morgan City, LA",St. Mary Parish,Louisiana,22,101
34060,"Morgantown, WV",Monongalia County,West Virginia,54,61
34060,"Morgantown, WV",Preston County,West Virginia,54,77
34100,"Morristown, TN",Hamblen County,Tennessee,47,63
34100,"Morristown, TN",Jefferson County,Tennessee,47,89
34140,"Moscow, ID",Latah County,Idaho,16,57
34180,"Moses Lake, WA",Grant County,Washington,53,25
34220,"Moultrie, GA",Colquitt County,Georgia,13,71
34260,"Mountain Home, AR",Baxter County,Arkansas,5,5
34300,"Mountain Home, ID",Elmore County,Idaho,16,39
34340,"Mount Airy, NC",Surry County,North Carolina,37,171
34380,"Mount Pleasant, MI",Isabella County,Michigan,26,73
34420,"Mount Pleasant, TX",Titus County,Texas,48,449
34460,"Mount Sterling, KY",Bath County,Kentucky,21,11
34460,"Mount Sterling, KY",Menifee County,Kentucky,21,165
34460,"Mount Sterling, KY",Montgomery County,Kentucky,21,173
34500,"Mount Vernon, IL",Jefferson County,Illinois,17,81
34540,"Mount Vernon, OH",Knox County,Ohio,39,83
34580,"Mount Vernon-Anacortes, WA",Skagit County,Washington,53,57
34620,"Muncie, IN",Delaware County,Indiana,18,35
34660,"Murray, KY",Calloway County,Kentucky,21,35
34700,"Muscatine, IA",Muscatine County,Iowa,19,139
34740,"Muskegon, MI",Muskegon County,Michigan,26,121
34780,"Muskogee, OK",Muskogee County,Oklahoma,40,101
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Brunswick County,North Carolina,37,19
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",Horry County,South Carolina,45,51
34860,"Nacogdoches, TX",Nacogdoches County,Texas,48,347
34900,"Napa, CA",Napa County,California,6,55
34940,"Naples-Immokalee-Marco Island, FL",Collier County,Florida,12,21
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Cannon County,Tennessee,47,15
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Cheatham County,Tennessee,47,21
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Davidson County,Tennessee,47,37
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Dickson County,Tennessee,47,43
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Hickman County,Tennessee,47,81
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Macon County,Tennessee,47,111
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Maury County,Tennessee,47,119
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Robertson County,Tennessee,47,147
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Rutherford County,Tennessee,47,149
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Smith County,Tennessee,47,159
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Sumner County,Tennessee,47,165
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Trousdale County,Tennessee,47,169
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Williamson County,Tennessee,47,187
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Wilson County,Tennessee,47,189
35020,"Natchez, MS-LA",Concordia Parish,Louisiana,22,29
35020,"Natchez, MS-LA",Adams County,Mississippi,28,1
35060,"Natchitoches, LA",Natchitoches Parish,Louisiana,22,69
35100,"New Bern, NC",Craven County,North Carolina,37,49
35100,"New Bern, NC",Jones County,North Carolina,37,103
35100,"New Bern, NC",Pamlico County,North Carolina,37,137
35140,"Newberry, SC",Newberry County,South Carolina,45,71
35220,"New Castle, IN",Henry County,Indiana,18,65
35260,"New Castle, PA",Lawrence County,Pennsylvania,42,73
35300,"New Haven-Milford, CT",New Haven County,Connecticut,9,9
35380,"New Orleans-Metairie, LA",Jefferson Parish,Louisiana,22,51
35380,"New Orleans-Metairie, LA",Orleans Parish,Louisiana,22,71
35380,"New Orleans-Metairie, LA",Plaquemines Parish,Louisiana,22,75
35380,"New Orleans-Metairie, LA",St. Bernard Parish,Louisiana,22,87
35380,"New Orleans-Metairie, LA",St. Charles Parish,Louisiana,22,89
35380,"New Orleans-Metairie, LA",St. James Parish,Louisiana,22,93
35380,"New Orleans-Metairie, LA",St. John the Baptist Parish,Louisiana,22,95
35380,"New Orleans-Metairie, LA",St. Tammany Parish,Louisiana,22,103
35420,"New Philadelphia-Dover, OH",Tuscarawas County,Ohio,39,157
35440,"Newport, OR",Lincoln County,Oregon,41,41
35460,"Newport, TN",Cocke County,Tennessee,47,29
35500,"Newton, IA",Jasper County,Iowa,19,99
35580,"New Ulm, MN",Brown County,Minnesota,27,15
20524,"Dutchess County-Putnam County, NY",Dutchess County,New York,36,27
20524,"Dutchess County-Putnam County, NY",Putnam County,New York,36,79
35004,"Nassau County-Suffolk County, NY",Nassau County,New York,36,59
35004,"Nassau County-Suffolk County, NY",Suffolk County,New York,36,103
35084,"Newark, NJ-PA",Essex County,New Jersey,34,13
35084,"Newark, NJ-PA",Hunterdon County,New Jersey,34,19
35084,"Newark, NJ-PA",Morris County,New Jersey,34,27
35084,"Newark, NJ-PA",Somerset County,New Jersey,34,35
35084,"Newark, NJ-PA",Sussex County,New Jersey,34,37
35084,"Newark, NJ-PA",Union County,New Jersey,34,39
35084,"Newark, NJ-PA",Pike County,Pennsylvania,42,103
35614,"New York-Jersey City-White Plains, NY-NJ",Bergen County,New Jersey,34,3
35614,"New York-Jersey City-White Plains, NY-NJ",Hudson County,New Jersey,34,17
35614,"New York-Jersey City-White Plains, NY-NJ",Middlesex County,New Jersey,34,23
35614,"New York-Jersey City-White Plains, NY-NJ",Monmouth County,New Jersey,34,25
35614,"New York-Jersey City-White Plains, NY-NJ",Ocean County,New Jersey,34,29
35614,"New York-Jersey City-White Plains, NY-NJ",Passaic County,New Jersey,34,31
35614,"New York-Jersey City-White Plains, NY-NJ",Bronx County,New York,36,5
35614,"New York-Jersey City-White Plains, NY-NJ",Kings County,New York,36,47
35614,"New York-Jersey City-White Plains, NY-NJ",New York County,New York,36,61
35614,"New York-Jersey City-White Plains, NY-NJ",Orange County,New York,36,71
35614,"New York-Jersey City-White Plains, NY-NJ",Queens County,New York,36,81
35614,"New York-Jersey City-White Plains, NY-NJ",Richmond County,New York,36,85
35614,"New York-Jersey City-White Plains, NY-NJ",Rockland County,New York,36,87
35614,"New York-Jersey City-White Plains, NY-NJ",Westchester County,New York,36,119
35660,"Niles-Benton Harbor, MI",Berrien County,Michigan,26,21
35700,"Nogales, AZ",Santa Cruz County,Arizona,4,23
35740,"Norfolk, NE",Madison County,Nebraska,31,119
35740,"Norfolk, NE",Pierce County,Nebraska,31,139
35740,"Norfolk, NE",Stanton County,Nebraska,31,167
35820,"North Platte, NE",Lincoln County,Nebraska,31,111
35820,"North Platte, NE",Logan County,Nebraska,31,113
35820,"North Platte, NE",McPherson County,Nebraska,31,117
35840,"North Port-Sarasota-Bradenton, FL",Manatee County,Florida,12,81
35840,"North Port-Sarasota-Bradenton, FL",Sarasota County,Florida,12,115
35860,"North Vernon, IN",Jennings County,Indiana,18,79
35900,"North Wilkesboro, NC",Wilkes County,North Carolina,37,193
35940,"Norwalk, OH",Huron County,Ohio,39,77
35980,"Norwich-New London, CT",New London County,Connecticut,9,11
36020,"Oak Harbor, WA",Island County,Washington,53,29
36100,"Ocala, FL",Marion County,Florida,12,83
36140,"Ocean City, NJ",Cape May County,New Jersey,34,9
36220,"Odessa, TX",Ector County,Texas,48,135
36260,"Ogden-Clearfield, UT",Box Elder County,Utah,49,3
36260,"Ogden-Clearfield, UT",Davis County,Utah,49,11
36260,"Ogden-Clearfield, UT",Morgan County,Utah,49,29
36260,"Ogden-Clearfield, UT",Weber County,Utah,49,57
36300,"Ogdensburg-Massena, NY",St. Lawrence County,New York,36,89
36340,"Oil City, PA",Venango County,Pennsylvania,42,121
36380,"Okeechobee, FL",Okeechobee County,Florida,12,93
36420,"Oklahoma City, OK",Canadian County,Oklahoma,40,17
36420,"Oklahoma City, OK",Cleveland County,Oklahoma,40,27
36420,"Oklahoma City, OK",Grady County,Oklahoma,40,51
36420,"Oklahoma City, OK",Lincoln County,Oklahoma,40,81
36420,"Oklahoma City, OK",Logan County,Oklahoma,40,83
36420,"Oklahoma City, OK",McClain County,Oklahoma,40,87
36420,"Oklahoma City, OK",Oklahoma County,Oklahoma,40,109
36460,"Olean, NY",Cattaraugus County,New York,36,9
36500,"Olympia-Tumwater, WA",Thurston County,Washington,53,67
36540,"Omaha-Council Bluffs, NE-IA",Harrison County,Iowa,19,85
36540,"Omaha-Council Bluffs, NE-IA",Mills County,Iowa,19,129
36540,"Omaha-Council Bluffs, NE-IA",Pottawattamie County,Iowa,19,155
36540,"Omaha-Council Bluffs, NE-IA",Cass County,Nebraska,31,25
36540,"Omaha-Council Bluffs, NE-IA",Douglas County,Nebraska,31,55
36540,"Omaha-Council Bluffs, NE-IA",Sarpy County,Nebraska,31,153
36540,"Omaha-Council Bluffs, NE-IA",Saunders County,Nebraska,31,155
36540,"Omaha-Council Bluffs, NE-IA",Washington County,Nebraska,31,177
36580,"Oneonta, NY",Otsego County,New York,36,77
36620,"Ontario, OR-ID",Payette County,Idaho,16,75
36620,"Ontario, OR-ID",Malheur County,Oregon,41,45
36660,"Opelousas, LA",St. Landry Parish,Louisiana,22,97
36700,"Orangeburg, SC",Orangeburg County,South Carolina,45,75
36740,"Orlando-Kissimmee-Sanford, FL",Lake County,Florida,12,69
36740,"Orlando-Kissimmee-Sanford, FL",Orange County,Florida,12,95
36740,"Orlando-Kissimmee-Sanford, FL",Osceola County,Florida,12,97
36740,"Orlando-Kissimmee-Sanford, FL",Seminole County,Florida,12,117
36780,"Oshkosh-Neenah, WI",Winnebago County,Wisconsin,55,139
36820,"Oskaloosa, IA",Mahaska County,Iowa,19,123
36830,"Othello, WA",Adams County,Washington,53,1
36840,"Ottawa, KS",Franklin County,Kansas,20,59
36860,"Ottawa-Peru, IL",Bureau County,Illinois,17,11
36860,"Ottawa-Peru, IL",LaSalle County,Illinois,17,99
36860,"Ottawa-Peru, IL",Putnam County,Illinois,17,155
36900,"Ottumwa, IA",Davis County,Iowa,19,51
36900,"Ottumwa, IA",Wapello County,Iowa,19,179
36940,"Owatonna, MN",Steele County,Minnesota,27,147
36980,"Owensboro, KY",Daviess County,Kentucky,21,59
36980,"Owensboro, KY",Hancock County,Kentucky,21,91
36980,"Owensboro, KY",McLean County,Kentucky,21,149
37020,"Owosso, MI",Shiawassee County,Michigan,26,155
37060,"Oxford, MS",Lafayette County,Mississippi,28,71
37080,"Oxford, NC",Granville County,North Carolina,37,77
37100,"Oxnard-Thousand Oaks-Ventura, CA",Ventura County,California,6,111
37120,"Ozark, AL",Dale County,Alabama,1,45
37140,"Paducah, KY-IL",Massac County,Illinois,17,127
37140,"Paducah, KY-IL",Ballard County,Kentucky,21,7
37140,"Paducah, KY-IL",Livingston County,Kentucky,21,139
37140,"Paducah, KY-IL",McCracken County,Kentucky,21,145
37220,"Pahrump, NV",Nye County,Nevada,32,23
37260,"Palatka, FL",Putnam County,Florida,12,107
37300,"Palestine, TX",Anderson County,Texas,48,1
37340,"Palm Bay-Melbourne-Titusville, FL",Brevard County,Florida,12,9
37420,"Pampa, TX",Gray County,Texas,48,179
37460,"Panama City, FL",Bay County,Florida,12,5
37460,"Panama City, FL",Gulf County,Florida,12,45
37500,"Paragould, AR",Greene County,Arkansas,5,55
37540,"Paris, TN",Henry County,Tennessee,47,79
37580,"Paris, TX",Lamar County,Texas,48,277
37620,"Parkersburg-Vienna, WV",Wirt County,West Virginia,54,105
37620,"Parkersburg-Vienna, WV",Wood County,West Virginia,54,107
37660,"Parsons, KS",Labette County,Kansas,20,99
37740,"Payson, AZ",Gila County,Arizona,4,7
37780,"Pecos, TX",Reeves County,Texas,48,389
37860,"Pensacola-Ferry Pass-Brent, FL",Escambia County,Florida,12,33
37860,"Pensacola-Ferry Pass-Brent, FL",Santa Rosa County,Florida,12,113
37900,"Peoria, IL",Marshall County,Illinois,17,123
37900,"Peoria, IL",Peoria County,Illinois,17,143
37900,"Peoria, IL",Stark County,Illinois,17,175
37900,"Peoria, IL",Tazewell County,Illinois,17,179
37900,"Peoria, IL",Woodford County,Illinois,17,203
37940,"Peru, IN",Miami County,Indiana,18,103
15804,"Camden, NJ",Burlington County,New Jersey,34,5
15804,"Camden, NJ",Camden County,New Jersey,34,7
15804,"Camden, NJ",Gloucester County,New Jersey,34,15
33874,"Montgomery County-Bucks County-Chester County, PA",Bucks County,Pennsylvania,42,17
33874,"Montgomery County-Bucks County-Chester County, PA",Chester County,Pennsylvania,42,29
33874,"Montgomery County-Bucks County-Chester County, PA",Montgomery County,Pennsylvania,42,91
